ticker,entry_date,exit_date,shares,entry_px,exit_px,gain_eur,fee_eur,tax_eur,days_held,exit_reason,ret_net
TMUS,2011-04-20,2011-06-08,420.0,26.33721160888672,26.57490781052075,29.482404686294103,35.3,0.0,33,sma,0.0026568674300172677
COR,2011-05-17,2011-06-09,360.0,29.05548095703125,28.394027437948726,-304.62326686970846,32.95,0.0,16,egg,-0.029029646447052852
ANF,2011-05-25,2011-06-09,186.0,55.3647575378418,49.44155850329527,-1165.245020425653,30.39,0.0,10,stop,-0.11279128093544301
ST,2011-05-05,2011-06-13,325.0,32.18034744262695,31.7745543063353,-198.65276929478568,33.22,0.0,26,sma,-0.01893344306899954
COO,2011-05-06,2011-06-13,576.0,18.402481079101562,18.2282362882884,-167.9149995083808,33.65,0.0,25,sma,-0.01579079153743983
MSI,2011-05-25,2011-06-17,273.0,36.13876724243164,35.61794654975878,-205.95404909968966,31.71,0.0,16,egg,-0.020807761732585982
INGR,2011-06-03,2011-06-27,271.0,38.05228805541992,37.21330352243564,-293.1548084387414,32.61,0.0,16,egg,-0.028336866964673604
CPT,2011-06-03,2011-06-27,273.0,35.66517639160156,35.48675432402462,-112.06922444850534,31.62,0.0,16,egg,-0.011472707029060138
MCO,2011-06-08,2011-06-30,302.0,33.24760818481445,31.864740063520326,-481.5861726308249,31.46,0.0,16,egg,-0.04780828925011677
VMRK,2011-06-09,2011-07-01,326.0,30.484094619750977,30.451871263851917,-74.96481402309291,32.22,0.0,16,egg,-0.007518997155053468
HUM,2011-06-27,2011-07-20,140.0,70.4841537475586,69.95114541426668,-138.57116666086768,31.88,0.0,16,egg,-0.013997297466100322
DINO,2011-06-27,2011-07-26,308.0,16.007722854614258,19.167960303178816,935.1681341578842,22.16,0.0,20,strength,0.189060214727063
TDC,2010-10-07,2011-07-28,135.0,37.45000076293945,55.0,2326.934320794995,25.96,0.0,203,sma,0.45877086716373694
UNH,2011-06-13,2011-07-28,255.0,38.49714279174805,39.069396624090935,81.67472724743675,32.31,0.0,32,sma,0.008292935373127702
MNST,2011-06-17,2011-07-28,1611.0,6.0258331298828125,6.267499923706055,325.0152048492437,32.64,0.0,28,sma,0.033371559858671976
IRM,2011-06-30,2011-07-29,805.0,12.700275421142578,11.716737891134018,-855.6877116568885,30.98,0.0,20,sma,-0.08342734380528315
PSKY,2011-06-09,2011-08-01,489.0,20.30911636352539,20.993434957043448,269.3417922303306,33.06,0.0,36,sma,0.027033153269345904
OC,2011-07-08,2011-08-01,346.0,30.43667984008789,29.383754153647423,-430.8622875084002,32.82,0.0,16,egg,-0.040782733407951424
CE,2011-07-28,2011-08-04,234.0,42.75537872314453,37.954468065389015,-1185.423093914791,29.6,0.0,5,stop,-0.11810333557704031
CNP,2011-06-07,2011-08-05,896.0,11.18319034576416,10.978155528808863,-248.15119599194622,31.99,0.0,42,sma,-0.024685303169676386
ULTA,2011-07-20,2011-08-05,159.0,64.5873031616211,54.86608013016099,-1607.9544620021552,29.21,0.0,12,stop,-0.1560749408433115
LULU,2011-07-28,2011-08-05,162.0,61.68000030517578,57.18000030517578,-791.9399999999987,30.56,0.0,6,stop,-0.07900013328236034
SAH,2011-07-28,2011-08-05,781.0,12.839740753173828,11.967857389922058,-744.180906699632,30.77,0.0,6,stop,-0.07397198391912918
KEX,2011-07-29,2011-08-05,170.0,58.31999969482422,54.029998779296875,-791.8501556396495,30.36,0.0,5,stop,-0.07961021413065363
PII,2011-08-01,2011-08-05,244.0,40.792259216308594,36.85031545910028,-1023.9942767588291,29.88,0.0,4,stop,-0.10254718536411238
DINO,2011-06-27,2011-08-08,308.0,16.007722854614258,16.62738799928165,154.63186455755658,20.2,0.0,29,sma,0.03126147315019833
FCFS,2011-06-13,2011-08-09,286.0,34.37539291381836,35.408925469419835,230.89031090202297,32.72,0.0,40,sma,0.023408931999138852
DPZ,2011-08-01,2011-08-09,469.0,21.244647979736328,18.656148729793767,-1275.5861482230612,29.27,0.0,6,stop,-0.1276090216300847
DG,2011-10-31,2011-11-22,267.0,34.010658264160156,33.52185532110715,-190.39038579515545,29.78,0.0,16,egg,-0.020896885008747073
TDY,2011-10-31,2011-11-22,166.0,54.470001220703125,52.20000076293945,-435.89007598876924,29.06,0.0,16,egg,-0.04804768792128591
CMG,2011-11-09,2011-11-22,1368.0,6.656799793243408,6.083799839019775,-842.2439373779289,28.21,0.0,9,stop,-0.09218279112767441
FE,2011-11-09,2011-12-02,384.0,23.68308448791504,23.820711213211514,-7.5613374861532066,30.27,0.0,16,egg,-0.00082869017758733
SPG,2011-11-14,2011-12-07,141.0,61.21078872680664,59.80530152786369,-255.6336950509558,28.48,0.0,16,egg,-0.02951992093463858
VFC,2011-11-14,2011-12-14,422.0,21.735614776611328,21.037379676222546,-354.57521236406683,29.59,0.0,21,sma,-0.03852922754749171
PPLI,2011-11-14,2011-12-14,1339.0,6.857949256896973,6.698384003172633,-273.83787473689154,29.82,0.0,21,sma,-0.029722489508218257
AWK,2011-11-09,2011-12-15,409.0,22.25791358947754,22.147482136284836,-105.37646435581519,30.05,0.0,25,sma,-0.011537173300042938
TXNM,2011-12-07,2011-12-20,746.0,12.244020462036133,11.334877300463939,-737.0007985328575,28.54,0.0,9,stop,-0.0804210322762001
CVLT,2011-12-07,2011-12-22,189.0,48.13999938964844,40.81999969482422,-1440.3199423217766,26.69,0.0,11,stop,-0.15778086264204694
DPZ,2011-12-23,2012-01-19,330.0,26.729434967041016,26.011284771535745,-295.29956451674116,28.86,0.0,16,egg,-0.03336656585059961
GPI,2011-11-09,2012-01-19,116.0,39.188106536865234,47.28294659823331,902.8264471186976,21.11,0.0,47,strength,0.19794982250110546
LQDT,2011-12-27,2012-01-20,240.0,36.90999984741211,35.150001525878906,-480.4395971679678,28.49,0.0,16,egg,-0.05405516448084509
HUM,2011-12-06,2012-01-27,120.0,75.86931610107422,76.45897608868066,10.259198512772855,30.34,0.0,35,sma,0.0011231291584479003
SSD,2011-12-27,2012-02-01,264.0,27.96442222595215,27.118870658827937,-274.3856137207913,25.3,0.0,24,sma,-0.037036757591078016
V,2011-11-09,2012-02-10,218.0,20.88889503479004,25.132126404515482,888.8394386001464,21.1,0.0,63,strength,0.19454276067858137
OKE,2012-01-20,2012-02-13,537.0,17.07730484008789,15.903614512557699,-689.3517058837133,28.75,0.0,16,egg,-0.07492267050159504
EL,2011-12-07,2012-02-14,143.0,47.42955017089844,45.5867527881997,-311.58002572591886,23.7,0.0,46,sma,-0.04577491353899909
HALO,2011-12-27,2012-02-15,462.0,9.609999656677246,11.699999809265137,929.8760813064164,20.91,0.0,34,strength,0.20874448755226466
GPI,2011-11-09,2012-02-23,116.0,39.188106536865234,44.81631390224021,617.4070543834978,20.4,0.0,71,sma,0.135370000752842
MNST,2011-12-23,2012-02-28,557.0,7.9116668701171875,9.640000343322754,927.149950853528,20.82,0.0,43,strength,0.20969078447151193
DY,2012-01-19,2012-03-01,428.0,21.440000534057617,21.399999618530273,-77.76039184570254,30.3,0.0,29,sma,-0.00844610205168006
MKSI,2012-02-14,2012-03-06,352.0,26.47861671447754,23.61554261485103,-1066.682083068532,28.18,0.0,14,stop,-0.11406933371291367
DCI,2012-01-27,2012-03-07,318.0,28.47614860534668,28.292066575899728,-118.46808536413118,29.89,0.0,27,sma,-0.01303931195735871
BIIB,2012-02-13,2012-03-07,77.0,120.0,116.86000061035156,-302.1799530029293,29.9,0.0,16,egg,-0.032595863545971555
SBUX,2011-12-07,2012-03-15,276.0,16.560087203979492,20.015743379367112,917.4261044069835,21.21,0.0,67,strength,0.20006199493755086
STX,2012-03-01,2012-04-09,622.0,14.78082275390625,13.803002485549989,-667.4442069175948,28.86,0.0,26,sma,-0.0723591134129972
URI,2012-02-23,2012-04-10,228.0,40.43230056762695,39.78730850447673,-207.58819039825175,30.08,0.0,32,sma,-0.022444357692158707
HALO,2011-12-27,2012-04-11,463.0,9.609999656677246,10.729999542236328,483.9139362030446,19.82,0.0,72,sma,0.10839744680006452
CRUS,2012-03-07,2012-04-20,397.0,22.790000915527344,23.530000686645508,233.0099091339107,30.75,0.0,31,sma,0.02566852652441064
ULTA,2012-04-20,2012-04-25,99.0,95.3499984741211,87.66999816894531,-820.4200302124027,29.1,0.0,3,stop,-0.08662763836680144
ODFL,2012-03-06,2012-04-27,972.0,9.486273765563965,9.535279207081462,-13.386710844992194,30.57,0.0,37,sma,-0.001447038635815608
ROST,2012-02-01,2012-04-30,202.0,22.223352432250977,27.055060239349384,940.0199770338777,21.06,0.0,61,strength,0.20870585511977469
V,2011-11-09,2012-05-04,218.0,20.88889503479004,26.178032342315223,1116.27693304049,21.67,0.0,121,sma,0.24432263781806615
FICO,2012-03-07,2012-05-07,227.0,39.78595733642578,41.20722887101165,261.8586383509919,30.79,0.0,42,sma,0.028898278458473134
SBUX,2011-12-07,2012-05-09,276.0,16.560087203979492,20.403875717548257,1024.2806297449797,21.48,0.0,105,sma,0.22336363133587728
LOW,2012-04-09,2012-05-10,401.0,23.89934730529785,23.580860064151405,-190.1133836997269,31.04,0.0,23,sma,-0.01977258636689357
FUL,2012-04-11,2012-05-16,346.0,26.64284896850586,26.63819482874896,-62.50033235588853,30.44,0.0,25,sma,-0.006757614016221983
VMI,2012-04-25,2012-05-17,87.0,107.6925277709961,100.79170515809923,-660.5115673220262,29.32,0.0,16,egg,-0.07026666537792159
PSKY,2012-05-04,2012-05-18,370.0,25.55244255065918,23.237184783135362,-916.5753739838128,28.89,0.0,10,stop,-0.09662967793028535
STX,2012-04-27,2012-05-21,596.0,15.98015022277832,14.650739500243738,-852.7687906306091,29.23,0.0,16,stop,-0.08924488951019993
CCI,2012-05-07,2012-05-30,276.0,33.849788665771484,32.9197610457369,-317.5576231295472,30.11,0.0,16,egg,-0.033878950475532896
VRSK,2012-04-10,2012-06-04,214.0,44.05738830566406,44.21900375568669,-27.444293695156375,31.06,0.0,38,sma,-0.0029013178117942837
AME,2012-05-09,2012-06-04,306.0,30.44819450378418,29.574093586289724,-328.18488075330424,30.02,0.0,17,sma,-0.035108107101328265
MAR,2012-05-10,2012-06-04,274.0,33.72189712524414,31.678952925314046,-619.3667107808469,29.1,0.0,16,egg,-0.0668119395618609
TOL,2012-05-30,2012-06-05,371.0,24.55558204650879,21.51657163464831,-1185.0128628002367,27.36,0.0,4,stop,-0.12964702920348864
SBH,2012-05-16,2012-06-08,345.0,26.81999969482422,26.540000915527344,-157.4195788574234,30.29,0.0,16,egg,-0.01695704934951384
MKC,2012-05-18,2012-06-12,420.0,21.292945861816406,21.1042798520686,-138.55972409407877,29.56,0.0,16,egg,-0.015442199355317588
EIX,2012-06-04,2012-06-26,334.0,26.137765884399414,26.05053066120327,-87.51656454751173,29.15,0.0,16,egg,-0.00999133789307981
MNST,2011-12-23,2012-06-29,558.0,7.9116668701171875,11.841667175292969,2154.281964010059,23.92,0.0,129,sma,0.4863544641391521
ROST,2012-02-01,2012-06-29,202.0,22.223352432250977,27.31563596325089,992.5262732619831,21.19,0.0,104,sma,0.22036344934243873
CRUS,2012-06-12,2012-07-11,310.0,28.56999969482422,26.010000228881836,-850.69983444214,27.56,0.0,20,stop,-0.09573226060728067
AAL,2012-06-05,2012-07-12,398.0,10.954656600952148,13.179523127240271,850.3868774626726,20.51,0.0,26,strength,0.19439399039422997
EQIX,2012-06-26,2012-07-19,71.0,124.98448181152344,118.99694922316417,-483.2148137735094,28.52,0.0,16,egg,-0.05427258903220309
ACHC,2012-06-08,2012-07-20,519.0,17.110000610351562,16.530000686645508,-359.4699604034431,28.85,0.0,29,sma,-0.040345954530736285
AAL,2012-06-05,2012-07-23,398.0,10.954656600952148,11.199768990284527,64.41473095428591,18.54,0.0,33,sma,0.014724870435132044
EG,2012-06-29,2012-07-24,115.0,77.50035095214844,75.97262053077073,-234.60899845843778,29.24,0.0,16,egg,-0.02623610121721857
DLTR,2012-06-29,2012-07-24,145.0,53.79999923706055,50.720001220703125,-499.2897123718258,25.79,0.0,16,egg,-0.06378335433870351
HCA,2012-07-11,2012-08-02,358.0,22.357044219970703,21.01129461047178,-535.3983602006147,26.21,0.0,16,egg,-0.06666453807879293
INCY,2012-05-17,2012-08-03,417.0,22.06999969482422,19.65999984741211,-1063.279936370849,27.9,0.0,54,stop,-0.1151533476677643
CMS,2012-06-04,2012-08-16,590.0,14.79382038116455,15.184961493486503,171.75325626995254,29.8,0.0,52,sma,0.019611967398947227
NEE,2012-05-21,2012-08-22,802.0,11.024038314819336,11.669149068544993,457.0788244879768,30.8,0.0,65,sma,0.051526347176290545
ALGN,2012-08-02,2012-08-24,222.0,33.560001373291016,32.220001220703125,-348.7900338745112,25.28,0.0,16,egg,-0.046652446668702184
DVA,2012-08-03,2012-08-27,164.0,49.64500045776367,48.54999923706055,-234.6402001953129,27.31,0.0,16,egg,-0.028721382752631495
ROST,2012-07-24,2012-09-11,307.0,28.954748153686523,29.10922527555007,-11.935523587892021,29.74,0.0,34,sma,-0.0013382540662609415
LEN,2012-07-19,2012-09-17,180.0,25.513025283813477,30.72165573924164,901.1534819770686,21.22,0.0,41,strength,0.19558300167159873
HR,2012-06-04,2012-09-19,1172.0,7.448935031890869,8.324370253899318,964.990080193902,31.79,0.0,75,sma,0.11016645876458776
TJX,2012-07-23,2012-09-21,458.0,18.311506271362305,18.75679782577793,146.69353192235576,28.88,0.0,43,sma,0.0174323038451084
COF,2012-07-23,2012-09-26,207.0,43.360992431640625,43.893791155028914,50.32933574137496,30.12,0.0,46,sma,0.005588692471767986
NEU,2012-08-24,2012-09-27,40.0,192.85113525390625,188.43589109328622,-229.5397664248003,26.24,0.0,23,sma,-0.02965348306875754
PZZA,2012-08-16,2012-10-10,436.0,20.04054832458496,19.695486639365992,-208.55689475547115,28.87,0.0,38,sma,-0.023789074942026662
EW,2012-09-19,2012-10-10,514.0,17.331666946411133,13.885000228881836,-1826.4966928100584,25.24,0.0,15,stop,-0.20434847754721697
URBN,2012-09-21,2012-10-15,231.0,38.75,36.72999954223633,-525.0101057434094,28.61,0.0,16,egg,-0.05845767197564304
SRPT,2012-09-27,2012-10-19,299.0,14.710000038146973,26.579999923706055,3507.1649657821654,27.27,0.0,16,strength,0.7947375657785904
TCBI,2012-08-27,2012-10-24,182.0,44.21094512939453,47.145039801944456,477.6352304040847,28.85,0.0,41,sma,0.05915784437612244
SHW,2012-08-22,2012-10-26,214.0,40.61784362792969,40.74899017843159,-30.26463819259334,29.2,0.0,46,sma,-0.003470178730543655
WMT,2012-07-24,2012-11-02,389.0,18.249197006225586,18.683619151572167,118.2702145398207,25.57,0.0,70,sma,0.016601454192080416
AEO,2012-10-10,2012-11-05,668.0,14.804712295532227,14.25037962984113,-433.61422068165484,31.2,0.0,16,egg,-0.04370376320151999
PAG,2012-10-10,2012-11-05,444.0,22.29520606994629,20.769710123867792,-739.9202000588521,30.45,0.0,16,egg,-0.0745044504774353
GAP,2012-10-15,2012-11-08,385.0,23.38105583190918,22.685034673925514,-327.0981458237111,29.23,0.0,16,egg,-0.03621705019970403
MHO,2012-11-05,2012-11-13,403.0,22.600000381469727,20.40999984741211,-940.7002152252189,27.96,0.0,6,stop,-0.10294411115372276
LEN,2012-07-19,2012-11-14,180.0,25.513025283813477,30.763515871304502,908.6683057483842,21.24,0.0,81,sma,0.1972139910864123
STZ,2012-09-11,2012-11-14,322.0,27.4962158203125,28.80395668064135,360.9725570258888,30.59,0.0,44,sma,0.04063490932001922
AROC,2012-09-26,2012-11-15,841.0,10.553790092468262,10.591388168376424,-27.640018161235275,29.67,0.0,34,sma,-0.003103762131295288
PHM,2012-11-08,2012-11-15,615.0,14.75929069519043,12.94093231642325,-1175.6804029418154,27.3,0.0,5,stop,-0.12909558147565015
WY,2012-11-05,2012-11-16,550.0,16.565967559814453,15.05914794304999,-887.0407892204566,28.11,0.0,9,stop,-0.09703489156317077
EBAY,2012-10-24,2012-11-19,508.0,18.19721221923828,17.769081968582803,-277.9701673329819,29.97,0.0,16,egg,-0.029970818779160732
AMGN,2012-10-26,2012-11-21,152.0,59.97743225097656,59.53678060077575,-127.18905083052414,30.02,0.0,16,egg,-0.01390536703403822
DVA,2012-11-14,2012-12-07,158.0,56.025001525878906,53.209999084472656,-502.7203857421882,28.42,0.0,16,egg,-0.056603220645183215
SRPT,2012-09-27,2012-12-10,299.0,14.710000038146973,25.25,3110.494988594055,26.27,0.0,49,sma,0.7048505672587985
MAS,2012-11-20,2012-12-13,758.0,11.632673263549805,11.561350109810304,-112.81295053454232,29.31,0.0,16,egg,-0.012751539478830624
LAMR,2012-11-21,2012-12-14,396.0,22.26753807067871,21.902135122574116,-203.21956744941963,29.08,0.0,16,egg,-0.022969449809632947
CCL,2012-11-20,2012-12-21,294.0,29.987220764160156,29.848160598752898,-99.66368862973468,29.34,0.0,22,sma,-0.011266929835026758
DINO,2012-12-07,2013-01-08,332.0,25.64972686767578,25.2206777970011,-199.46429146399532,28.33,0.0,20,sma,-0.023344448684123473
HCA,2012-11-14,2013-01-16,168.0,26.422639846801758,32.33777280739865,957.9623373802779,20.98,0.0,42,strength,0.2150885953128167
BANR,2012-12-10,2013-01-25,379.0,19.797908782958984,20.01030170797232,27.9769185800551,26.36,0.0,31,sma,0.003715607681958346
SNA,2012-11-20,2013-02-08,153.0,57.37297058105469,56.90814456566919,-129.63838035398112,29.17,0.0,54,sma,-0.014719232343402498
IPGP,2013-01-08,2013-02-19,127.0,65.4800033569336,62.54999923706055,-427.5605232238777,27.26,0.0,28,sma,-0.051240749672330894
VMC,2012-12-21,2013-02-21,184.0,47.27684783935547,46.87873137693513,-131.3634290853406,28.96,0.0,40,sma,-0.015050650147809643
VAC,2012-12-13,2013-02-22,278.0,31.222396850585938,31.60583116698974,48.12473996025619,29.37,0.0,47,sma,0.005525909643428314
AVNT,2012-12-14,2013-02-22,568.0,15.217942237854004,16.62700821300144,740.329473883743,31.01,0.0,46,sma,0.08536220969107132
LII,2012-11-20,2013-03-06,97.0,43.277584075927734,52.27843272280004,838.8073187466143,20.08,0.0,71,strength,0.19914133221189262
PKG,2012-11-02,2013-03-07,193.0,24.08088493347168,28.972403540414152,907.3630911398977,21.38,0.0,84,strength,0.19459072664459923
FNF,2013-01-25,2013-03-11,1070.0,8.90756607055664,8.84737899631721,-126.70016943619157,31.07,0.0,30,sma,-0.013249932440167197
ECHO,2013-02-22,2013-03-18,297.0,31.085899353027344,30.777957916259766,-152.18860671997027,30.25,0.0,16,egg,-0.016429745912339838
MIDD,2012-11-13,2013-03-21,132.0,33.86162567138672,40.552425384521484,847.5305621337893,20.78,0.0,87,strength,0.1889864759429404
ACAD,2013-02-08,2013-03-22,799.0,6.0,8.229999542236328,1742.2446342468256,23.84,0.0,29,strength,0.362236744037671
MTZ,2013-03-11,2013-04-03,317.0,30.190000534057617,27.940000534057617,-774.1200000000008,29.54,0.0,16,egg,-0.08062439711365565
STT,2013-02-19,2013-04-04,236.0,40.60087203979492,40.39558311823253,-111.02818548872528,31.23,0.0,31,sma,-0.01154960845143619
MIDD,2012-11-13,2013-04-09,132.0,33.86162567138672,39.42075729370117,698.520374145508,20.41,0.0,99,sma,0.1557594614072039
TREX,2013-03-18,2013-04-10,1539.0,6.193749904632568,6.0625,-263.95360322952183,30.73,0.0,16,egg,-0.027600361458934443
HCA,2012-11-14,2013-04-11,168.0,26.422639846801758,33.98662349211948,1234.2792524133765,21.67,0.0,100,sma,0.27712925682584594
LII,2012-11-20,2013-04-16,97.0,43.277584075927734,51.44415879729027,758.0827479721665,19.88,0.0,99,sma,0.17997650352360975
SRPT,2013-04-03,2013-04-24,288.0,34.04999923706055,30.920000076293945,-963.0197583007812,29.66,0.0,15,stop,-0.09788457580243604
HRB,2013-04-10,2013-05-02,556.0,17.975831985473633,17.354899402206005,-409.14851629680015,31.52,0.0,16,egg,-0.04080487195609225
RDN,2013-04-04,2013-05-07,586.0,8.24634075164795,10.384583128187803,1214.620032652355,22.61,0.0,23,strength,0.25053342412555624
GEO,2013-04-16,2013-05-24,783.0,12.926937103271484,12.416648564587545,-463.9659257895237,31.71,0.0,28,sma,-0.04569070881410358
HRL,2013-04-09,2013-05-30,683.0,14.462176322937012,14.76107368869294,139.45690081129942,32.6,0.0,36,sma,0.014072687034900206
COR,2013-02-22,2013-06-04,266.0,33.415443420410156,37.67303446741652,1070.4492185036906,32.45,0.0,70,sma,0.12003070874579722
BX,2013-04-24,2013-06-05,983.0,10.466529846191406,10.858763930617787,318.35610499113136,34.09,0.0,29,sma,0.030843322702631723
FLO,2013-04-11,2013-06-06,782.0,12.833500862121582,13.069511934844016,119.12065886894197,32.95,0.0,39,sma,0.011831272876165066
SYNA,2013-05-02,2013-06-10,252.0,39.97999954223633,40.540000915527344,75.59034606933528,32.94,0.0,26,sma,0.007478602325196537
CVI,2013-06-04,2013-06-19,495.0,21.21092414855957,19.46736385890077,-928.2023433811046,31.49,0.0,11,stop,-0.08812278367184026
POOL,2013-02-21,2013-06-21,242.0,38.50074005126953,42.78394650989791,972.5659629880665,33.28,0.0,84,sma,0.10404146157524069
RDN,2013-04-04,2013-06-21,586.0,8.24634075164795,9.773561314451225,857.4512498027198,21.72,0.0,55,sma,0.17686205715273123
WT,2013-05-30,2013-06-21,1089.0,9.887828826904297,8.351102822515085,-1737.9546187798514,30.14,0.0,16,stop,-0.16088946275612723
IVZ,2013-06-10,2013-06-25,544.0,19.837810516357422,18.407587249697713,-844.8514570628813,32.43,0.0,11,stop,-0.07803804134192245
TSLA,2013-05-24,2013-07-02,830.0,6.4720001220703125,7.883333206176758,1130.5164598083493,23.76,0.0,26,strength,0.2097865123528452
TXRH,2013-06-21,2013-07-18,538.0,19.410911560058594,19.50692306778651,-15.495808842380939,33.64,0.0,18,sma,-0.001479090335031214
CBOE,2013-06-06,2013-07-18,152.0,34.01315689086914,40.86618468601708,1002.1148806001911,22.93,0.0,29,strength,0.19321172741112427
BSX,2013-06-05,2013-07-26,581.0,9.0,10.800000190734863,1005.9395433191048,23.09,0.0,36,strength,0.19176201672863516
CRI,2013-06-21,2013-07-30,174.0,54.1009635925293,52.98417324239653,-255.7015209231031,30.45,0.0,26,sma,-0.027074126119802797
PCRX,2013-06-19,2013-08-07,185.0,29.6299991607666,35.290000915527344,1005.9753246307373,23.72,0.0,34,strength,0.18293936812241063
RMBS,2013-07-30,2013-08-13,1182.0,9.8100004196167,8.789999961853027,-1275.4005410766604,33.37,0.0,10,stop,-0.10964763752957316
BBY,2013-07-18,2013-08-21,311.0,18.14569664001465,21.83026518528867,1103.729437162886,24.37,0.0,24,strength,0.19496686080086945
CBOE,2013-06-06,2013-08-28,153.0,34.01315689086914,38.9597493596899,717.803991991871,22.3,0.0,58,sma,0.13749091387715456
CI,2013-08-13,2013-09-20,164.0,71.28831481933594,70.26819923236997,-240.1389562624172,36.21,0.0,27,sma,-0.020475846244343357
AIZ,2013-06-21,2013-09-23,267.0,39.11620330810547,42.0875907288669,724.3604413433022,35.49,0.0,64,sma,0.06913461540575412
EQT,2013-06-25,2013-10-08,249.0,39.83131790161133,42.67997249772865,643.1549944332128,33.97,0.0,73,sma,0.06463747059379503
ACAD,2013-02-08,2013-10-10,799.0,6.0,20.610000610351562,11609.135487670897,48.57,0.0,169,sma,2.4136997511626848
JAZZ,2013-09-23,2013-10-15,145.0,87.7300033569336,84.44000244140625,-554.2601327514658,38.01,0.0,16,egg,-0.04343714261372042
HUM,2013-08-28,2013-10-18,142.0,83.29480743408203,84.85579573981884,147.17033941462796,37.52,0.0,36,sma,0.012403911937575812
TSLA,2013-05-24,2013-10-24,830.0,6.4720001220703125,11.0,3710.889898681641,30.22,0.0,106,sma,0.688618589155083
BSX,2013-06-05,2013-10-25,582.0,9.0,11.550000190734863,1443.0906785055404,24.21,60.2,100,sma,0.27462336042355695
CIEN,2013-10-08,2013-10-30,506.0,26.020000457763672,23.899999618530273,-1150.6704246520985,37.63,0.0,16,egg,-0.08712949170786619
THO,2013-10-15,2013-11-06,294.0,43.083778381347656,41.598513426097526,-513.707896843538,37.97,0.0,16,egg,-0.040431291681279215
INCY,2013-09-20,2013-11-08,357.0,35.65999984741211,36.970001220703125,388.0404902648934,40.4,0.0,35,sma,0.030387239624600458
CHRD,2013-10-30,2013-11-08,388.0,32.69147491455078,29.84662897782445,-1179.2602234498172,36.35,0.0,7,stop,-0.09268434642852576
HALO,2013-10-10,2013-11-11,593.0,10.260000228881836,13.050000190734863,1608.8099773788454,26.75,0.0,22,strength,0.26360580322434035
PLXS,2013-10-25,2013-11-18,322.0,40.34000015258789,39.47999954223633,-355.9701965332042,39.18,0.0,16,egg,-0.02732064110572292
NOW,2013-10-18,2013-11-19,1258.0,10.366000175476074,10.402000427246094,-34.82168327331601,40.11,0.0,22,sma,-0.0026621210472360475
BBY,2013-07-18,2013-11-20,312.0,18.14569664001465,24.6819825939474,1994.8125980443538,26.65,199.72,88,sma,0.3512417002569498
MTG,2013-11-06,2013-11-29,1847.0,6.864960193634033,6.898819399243472,-15.822047239367748,39.26,0.0,16,egg,-0.0012440005882041342
AXON,2013-11-08,2013-12-03,707.0,16.8700008392334,16.489999771118164,-342.4307551574693,36.55,0.0,16,egg,-0.028621018527230663
MKTX,2013-11-08,2013-12-05,204.0,58.24235153198242,57.14760886491614,-296.97750408152206,36.55,0.0,18,sma,-0.024917272689828587
PKG,2012-11-02,2013-12-06,193.0,24.08088493347168,42.21974784774354,3457.710542454469,27.77,739.15,275,sma,0.7415316024565605
PCRX,2013-06-19,2013-12-09,185.0,29.6299991607666,51.97999954223633,4085.905070571899,31.44,1077.66,120,sma,0.7430330282633435
WEN,2013-11-18,2013-12-11,2168.0,5.868549823760986,5.773267004543113,-284.47315206434905,38.69,0.0,16,egg,-0.022290245578243613
MTDR,2013-11-19,2013-12-12,655.0,19.137094497680664,17.87229345916073,-903.8546802305573,36.67,0.0,16,egg,-0.07188547563887747
CSGP,2013-12-06,2013-12-31,675.0,18.57200050354004,18.297000885009766,-262.644742507935,38.28,0.0,16,egg,-0.020886527018142833
BKNG,2013-12-12,2014-01-07,255.0,46.03179168701172,44.9186371733311,-356.6444009885581,36.04,0.0,16,egg,-0.030288639990914624
AYI,2013-11-29,2014-01-10,65.0,98.39910125732422,123.05407638955108,1555.4833835947475,27.4,0.0,28,strength,0.24245210526509958
INCY,2013-12-05,2014-01-10,135.0,46.54999923706055,57.290000915527344,1403.750226593018,26.74,39.99,24,strength,0.22268812872667443
NXST,2013-12-03,2014-01-15,363.0,34.84131622314453,35.797384788459645,268.14288920938634,39.89,70.72,29,sma,0.02113621777787058
UAA,2013-12-11,2014-01-17,585.0,21.11750030517578,20.602500915527344,-377.08464294433725,37.53,0.0,25,sma,-0.03042964049330946
PII,2013-10-24,2014-01-21,136.0,95.20651245117188,99.34533709652503,481.93015176802874,41.18,27.65,59,sma,0.037106213923706985
RAMP,2013-11-20,2014-01-24,374.0,32.970001220703125,34.40999984741211,460.7594863891609,39.57,121.53,43,sma,0.03725111948186833
EEFT,2013-12-31,2014-01-24,256.0,47.849998474121094,42.27000045776367,-1500.9494921875012,34.45,0.0,16,stop,-0.12215136372241961
HALO,2013-10-10,2014-02-04,593.0,10.260000228881836,14.140000343322754,2253.570067863464,28.36,198.5,79,sma,0.36925066118084543
TYL,2013-12-09,2014-02-04,124.0,100.44999694824219,102.9000015258789,225.96056762695298,39.3,59.6,38,sma,0.018085034861437668
PKG,2014-01-07,2014-02-04,258.0,44.19374465942383,43.741801104657824,-188.11143712962985,35.61,0.0,19,sma,-0.016446346389622647
WEN,2014-01-15,2014-02-07,2127.0,6.153623104095459,6.072117265744371,-253.172918172766,39.69,0.0,16,egg,-0.019283669947817658
CGNX,2014-01-21,2014-02-18,745.0,17.45390510559082,16.813222889745433,-555.9282508048127,38.71,0.0,19,sma,-0.0426225022547871
