ticker,entry_date,exit_date,shares,entry_px,exit_px,gain_eur,fee_eur,tax_eur,days_held,exit_reason,ret_net
CNP,2011-06-07,2011-08-05,143.0,11.18319034576416,10.978155528808863,-54.11997882460764,12.4,0.0,42,sma,-0.033581599517073686
ULTA,2011-07-20,2011-08-05,24.0,64.5873031616211,54.86608013016099,-258.10935275504266,12.4,0.0,12,stop,-0.16519048520633492
LULU,2011-07-28,2011-08-05,25.0,61.68000030517578,57.18000030517578,-137.30000000000018,12.4,0.0,6,stop,-0.08832990177952683
SAH,2011-07-28,2011-08-05,124.0,12.839740753173828,11.967857389922058,-132.91353704321978,12.4,0.0,6,stop,-0.08283654083169041
KEX,2011-07-29,2011-08-05,27.0,58.31999969482422,54.029998779296875,-140.63002471923846,12.4,0.0,5,stop,-0.08861151921147223
PII,2011-08-01,2011-08-05,38.0,40.792259216308594,36.85031545910028,-174.59386277391604,12.4,0.0,4,stop,-0.11173965380632903
DINO,2011-06-27,2011-08-08,49.0,16.007722854614258,16.62738799928165,11.763592088702126,12.4,0.0,29,sma,0.014879728301394494
FCFS,2011-06-13,2011-08-09,45.0,34.37539291381836,35.408925469419835,21.70896500206618,12.4,0.0,40,sma,0.013922315717180023
DPZ,2011-08-01,2011-08-09,74.0,21.244647979736328,18.656148729793767,-216.34894449574972,12.4,0.0,6,stop,-0.1365404891716507
DG,2011-10-31,2011-11-22,42.0,34.010658264160156,33.52185532110715,-45.329723608226686,12.4,0.0,16,egg,-0.031460455725230846
TDY,2011-10-31,2011-11-22,26.0,54.470001220703125,52.20000076293945,-83.82001190185565,12.4,0.0,16,egg,-0.05867201217938067
CMG,2011-11-09,2011-11-22,214.0,6.656799793243408,6.083799839019775,-147.4219902038576,12.4,0.0,9,stop,-0.10259331309924774
FE,2011-11-09,2011-12-02,60.0,23.68308448791504,23.820711213211514,-16.542396482211643,12.4,0.0,16,egg,-0.011540790285041718
TXNM,2011-11-14,2011-12-13,112.0,12.008560180664062,11.563798675986769,-74.61328852385714,12.4,0.0,20,sma,-0.05496946850688394
VFC,2011-11-14,2011-12-14,66.0,21.735614776611328,21.037379676222546,-70.8835166256597,12.4,0.0,21,sma,-0.04898820860767941
PPLI,2011-11-14,2011-12-14,209.0,6.857949256896973,6.698384003172633,-58.14913802838714,12.4,0.0,21,sma,-0.04022181622273018
AWK,2011-11-09,2011-12-15,64.0,22.25791358947754,22.147482136284836,-31.86761300433318,12.4,0.0,25,sma,-0.022177931323809446
CVLT,2011-12-07,2011-12-22,29.0,48.13999938964844,40.81999969482422,-237.07999114990253,12.4,0.0,11,stop,-0.16832568488228278
DPZ,2011-12-23,2012-01-19,51.0,26.729434967041016,26.011284771535745,-61.42565997076895,12.4,0.0,16,egg,-0.04465368357895656
GPI,2011-11-09,2012-01-19,18.0,39.188106536865234,47.28294659823331,127.10712110462532,12.4,0.0,47,strength,0.17862512164654643
LQDT,2011-12-27,2012-01-20,37.0,36.90999984741211,35.150001525878906,-89.9199378967287,12.4,0.0,16,egg,-0.06525063187292196
HUM,2011-12-06,2012-01-27,18.0,75.86931610107422,76.45897608868066,-14.186120223084345,12.4,0.0,35,sma,-0.010294360875815672
SSD,2011-12-27,2012-02-01,39.0,27.96442222595215,27.118870658827937,-57.77651111784439,12.4,0.0,24,sma,-0.05238065104089611
V,2011-11-09,2012-02-10,34.0,20.88889503479004,25.132126404515482,125.66986657066502,12.4,0.0,63,strength,0.1754130818645302
OKE,2012-01-20,2012-02-13,83.0,17.07730484008789,15.903614512557699,-122.21629718500617,12.4,0.0,16,egg,-0.08547692248113432
EL,2011-12-07,2012-02-14,25.0,47.42955017089844,45.5867527881997,-70.86993456746859,12.4,0.0,46,sma,-0.059150022745489556
HALO,2011-12-27,2012-02-15,72.0,9.609999656677246,11.699999809265137,131.8800109863281,12.4,0.0,34,strength,0.18890737359762574
GPI,2011-11-09,2012-02-23,18.0,39.188106536865234,44.81631390224021,82.70773257674955,12.4,0.0,71,sma,0.11623014245182457
MNST,2011-12-23,2012-02-28,87.0,7.9116668701171875,9.640000343322754,131.76501216888425,12.4,0.0,43,strength,0.1897223368980682
DY,2012-01-19,2012-03-01,66.0,21.440000534057617,21.399999618530273,-27.44006042480487,12.4,0.0,29,sma,-0.019223266650245863
MKSI,2012-02-14,2012-03-06,54.0,26.47861671447754,23.61554261485103,-179.40600137983165,12.4,0.0,14,stop,-0.1243935418327756
DCI,2012-01-27,2012-03-07,49.0,28.47614860534668,28.292066575899728,-33.82001944290073,12.4,0.0,27,sma,-0.02402448527177171
BIIB,2012-02-13,2012-03-07,12.0,120.0,116.86000061035156,-62.47999267578143,12.4,0.0,16,egg,-0.04301844717418165
SBUX,2011-12-07,2012-03-15,43.0,16.560087203979492,20.015743379367112,129.9932155416676,12.4,0.0,67,strength,0.1809775253624909
STX,2012-03-01,2012-04-09,95.0,14.78082275390625,13.803002485549989,-117.692925493845,12.4,0.0,26,sma,-0.08308254968378193
URI,2012-02-23,2012-04-10,35.0,40.43230056762695,39.78730850447673,-47.37472221025814,12.4,0.0,32,sma,-0.03318648641899006
HALO,2011-12-27,2012-04-11,72.0,9.609999656677246,10.729999542236328,62.03999176025388,12.4,0.0,72,sma,0.08886723479771992
CRUS,2012-03-07,2012-04-20,61.0,22.790000915527344,23.530000686645508,20.339986038207826,12.4,0.0,31,sma,0.014501732671933441
ULTA,2012-04-20,2012-04-25,15.0,95.3499984741211,87.66999816894531,-140.0000045776369,12.4,0.0,3,stop,-0.09704363969000765
ODFL,2012-03-06,2012-04-27,149.0,9.486273765563965,9.535279207081462,-17.498189213893056,12.4,0.0,37,sma,-0.01227206958485151
ROST,2012-02-01,2012-04-30,31.0,22.223352432250977,27.055060239349384,131.18294202005063,12.4,0.0,61,strength,0.18871878412846252
V,2011-11-09,2012-05-04,34.0,20.88889503479004,26.178032342315223,161.2306684558563,12.4,0.0,121,sma,0.22504972127918116
FICO,2012-03-07,2012-05-07,35.0,39.78595733642578,41.20722887101165,24.94450371050516,12.4,0.0,42,sma,0.0177552513848518
SBUX,2011-12-07,2012-05-09,43.0,16.560087203979492,20.403875717548257,146.68290608345683,12.4,0.0,105,sma,0.20421303716003247
LOW,2012-04-09,2012-05-10,61.0,23.89934730529785,23.580860064151405,-44.22772170993335,12.4,0.0,23,sma,-0.03008156117020026
FUL,2012-04-11,2012-05-16,53.0,26.64284896850586,26.63819482874896,-25.046669407115814,12.4,0.0,25,sma,-0.017583137522079996
VMI,2012-04-25,2012-05-17,13.0,107.6925277709961,100.79170515809923,-114.51069396765934,12.4,0.0,16,egg,-0.08107509346499314
PSKY,2012-05-04,2012-05-18,56.0,25.55244255065918,23.237184783135362,-154.4544349813341,12.4,0.0,10,stop,-0.1070120548564903
STX,2012-04-27,2012-05-21,91.0,15.98015022277832,14.650739500243738,-145.77637575064728,12.4,0.0,16,stop,-0.09939793052804381
CCI,2012-05-07,2012-05-30,42.0,33.849788665771484,32.9197610457369,-63.86116004145288,12.4,0.0,16,egg,-0.04453075468803133
VRSK,2012-04-10,2012-06-04,32.0,44.05738830566406,44.21900375568669,-19.62830559927602,12.4,0.0,38,sma,-0.013801014545450118
AME,2012-05-09,2012-06-04,46.0,30.44819450378418,29.574093586289724,-65.00864220474523,12.4,0.0,17,sma,-0.04600697984179002
MAR,2012-05-10,2012-06-04,41.0,33.72189712524414,31.678952925314046,-108.56071219713408,12.4,0.0,16,egg,-0.07782142279178722
TOL,2012-05-30,2012-06-05,56.0,24.55558204650879,21.51657163464831,-194.98458306418684,12.4,0.0,4,stop,-0.14052815363435803
SBH,2012-05-16,2012-06-08,52.0,26.81999969482422,26.540000915527344,-39.35993652343768,12.4,0.0,16,egg,-0.02797357357811736
MKC,2012-05-18,2012-06-12,63.0,21.292945861816406,21.1042798520686,-36.685958614111996,12.4,0.0,16,egg,-0.027097394215605378
EIX,2012-06-04,2012-06-26,50.0,26.137765884399414,26.05053066120327,-29.161761159807384,12.4,0.0,16,egg,-0.022104161226602314
MNST,2011-12-23,2012-06-29,87.0,7.9116668701171875,11.841667175292969,323.31002655029295,12.4,0.0,129,sma,0.46551912962356956
ROST,2012-02-01,2012-06-29,31.0,22.223352432250977,27.31563596325089,139.26078946099733,12.4,0.0,104,sma,0.20033951411024378
CRUS,2012-06-12,2012-07-11,46.0,28.56999969482422,26.010000228881836,-142.5599754333498,12.4,0.0,20,stop,-0.10746104908858393
AAL,2012-06-05,2012-07-12,59.0,10.954656600952148,13.179523127240271,112.71922589133533,12.4,0.0,26,strength,0.1727570157278297
EQIX,2012-06-26,2012-07-19,10.0,124.98448181152344,118.99694922316417,-84.6753258835929,12.4,0.0,16,egg,-0.0670831241834915
ACHC,2012-06-08,2012-07-20,77.0,17.110000610351562,16.530000686645508,-69.45999412536639,12.4,0.0,29,sma,-0.05223066289989116
AAL,2012-06-05,2012-07-23,60.0,10.954656600952148,11.199768990284527,-3.9453574803933407,12.4,0.0,33,sma,-0.005945998794090424
EG,2012-06-29,2012-07-24,17.0,77.50035095214844,75.97262053077073,-50.77141716342135,12.4,0.0,16,egg,-0.03817669704047368
DLTR,2012-06-29,2012-07-24,22.0,53.79999923706055,50.720001220703125,-92.55995635986346,12.4,0.0,16,egg,-0.07739126894552693
HCA,2012-07-11,2012-08-02,53.0,22.357044219970703,21.01129461047178,-96.12472930344325,12.4,0.0,16,egg,-0.08028301612305666
INCY,2012-05-17,2012-08-03,63.0,22.06999969482422,19.65999984741211,-176.62999038696307,12.4,0.0,54,stop,-0.12591155809250576
CMS,2012-06-04,2012-08-16,89.0,14.79382038116455,15.184961493486503,10.011558996653548,12.4,0.0,52,sma,0.0075328685089112975
NEE,2012-05-21,2012-08-22,121.0,11.024038314819336,11.669149068544993,53.2584012008042,12.4,0.0,65,sma,0.03955883500484335
MO,2012-08-03,2012-08-27,80.0,15.126364707946777,14.414683801968657,-81.7344724782497,12.4,0.0,16,egg,-0.0668579623289022
PHM,2012-08-02,2012-09-06,56.0,9.831031799316406,12.006262165773805,103.2129005216143,12.4,0.0,24,strength,0.18538871276240718
ROST,2012-07-24,2012-09-11,45.0,28.954748153686523,29.10922527555007,-17.848529516140616,12.4,0.0,34,sma,-0.013569273627566207
LEN,2012-07-19,2012-09-17,26.0,25.513025283813477,30.72165573924164,116.94137297320776,12.4,0.0,41,strength,0.1746901499049251
HR,2012-06-04,2012-09-19,176.0,7.448935031890869,8.324370253899318,129.27659907348675,12.4,0.0,75,sma,0.09768427656845355
TJX,2012-07-23,2012-09-21,64.0,18.311506271362305,18.75679782577793,3.698659482599851,12.4,0.0,43,sma,0.0031229804963607897
COF,2012-07-23,2012-09-26,30.0,43.360992431640625,43.893791155028914,-8.816038298351486,12.4,0.0,46,sma,-0.006713248876891243
PZZA,2012-08-16,2012-10-10,64.0,20.04054832458496,19.695486639365992,-46.883947854014195,12.4,0.0,38,sma,-0.03620395792667042
EW,2012-09-19,2012-10-10,77.0,17.331666946411133,13.885000228881836,-290.19333724975604,12.4,0.0,15,stop,-0.21544663584620852
URBN,2012-09-21,2012-10-15,35.0,38.75,36.72999954223633,-95.5000160217287,12.4,0.0,16,egg,-0.06977679905142198
SHW,2012-08-22,2012-10-26,31.0,40.61784362792969,40.74899017843159,-20.73445693444114,12.4,0.0,46,sma,-0.01630640205187843
MTH,2012-08-27,2012-10-26,77.0,16.956735610961914,16.8629781985647,-32.01932075458558,12.4,0.0,43,breakeven,-0.02429260490176737
WMT,2012-07-24,2012-11-02,57.0,18.249197006225586,18.683619151572167,-0.03793771524510703,12.4,0.0,70,sma,-3.604176592408247e-05
AEO,2012-10-10,2012-11-05,88.0,14.804712295532227,14.25037962984113,-73.58127458081685,12.4,0.0,16,egg,-0.05594620831676087
PAG,2012-10-10,2012-11-05,59.0,22.29520606994629,20.769710123867792,-114.80426081863152,12.4,0.0,16,egg,-0.08646089570087148
GAP,2012-10-15,2012-11-08,55.0,23.38105583190918,22.685034673925514,-63.081163689101686,12.4,0.0,16,egg,-0.04858533644144832
MHO,2012-11-05,2012-11-13,56.0,22.600000381469727,20.40999984741211,-147.44002990722674,12.4,0.0,6,stop,-0.11536778360149061
LEN,2012-07-19,2012-11-14,27.0,25.513025283813477,30.763515871304502,123.0462647301822,12.4,0.0,81,sma,0.1770020300662756
STZ,2012-09-11,2012-11-14,48.0,27.4962158203125,28.80395668064135,37.97156129578457,12.4,0.0,44,sma,0.028502505635486536
PHM,2012-08-02,2012-11-15,56.0,9.831031799316406,12.94093231642325,155.5544289579833,12.4,0.0,72,sma,0.27940340018806786
AROC,2012-09-26,2012-11-15,126.0,10.553790092468262,10.591388168376424,-20.06264243557166,12.4,0.0,34,sma,-0.014947830419971468
WY,2012-11-05,2012-11-16,76.0,16.565967559814453,15.05914794304999,-139.31829087409938,12.4,0.0,9,stop,-0.1095774797802972
AMGN,2012-10-26,2012-11-21,21.0,59.97743225097656,59.53678060077575,-34.05368465421725,12.4,0.0,16,egg,-0.02677332060625317
HCSG,2012-10-26,2012-11-21,71.0,17.90019989013672,16.930575012647903,-93.64336630170601,12.4,0.0,16,egg,-0.0729699452175414
DVA,2012-11-08,2012-12-03,22.0,55.90999984741211,54.064998626708984,-65.39002685546893,12.4,0.0,16,egg,-0.052631177083553304
MAS,2012-11-20,2012-12-13,103.0,11.632673263549805,11.561350109810304,-32.14628483516867,12.4,0.0,16,egg,-0.026554770411626752
LAMR,2012-11-21,2012-12-14,53.0,22.26753807067871,21.902135122574116,-44.166356249543696,12.4,0.0,16,egg,-0.03703430722424285
CCL,2012-11-20,2012-12-21,31.0,29.987220764160156,29.848160598752898,-29.110865127624947,12.4,0.0,22,sma,-0.03090312775542868
AAL,2012-11-21,2013-01-09,51.0,11.755985260009766,14.254250920242672,108.8115486718782,12.4,0.0,32,strength,0.1796295599325704
HCA,2012-11-14,2013-01-16,23.0,26.422639846801758,32.33777280739865,117.44805809372849,12.4,0.0,42,strength,0.19130818514777326
SNA,2012-11-20,2013-02-08,21.0,57.37297058105469,56.90814456566919,-34.56134632309568,12.4,0.0,54,sma,-0.028393383899768775
TYL,2012-11-14,2013-02-20,13.0,46.15999984741211,55.75,106.07000198364256,12.4,0.0,65,strength,0.17495217115967066
AAL,2012-11-21,2013-02-21,51.0,11.755985260009766,12.840138449507126,36.69181266436533,12.4,0.0,61,sma,0.060572009519901736
PPG,2012-12-03,2013-02-21,25.0,47.44978713989258,51.48324836001966,76.03653050317689,12.4,0.0,54,sma,0.063435421578395
VMC,2012-12-21,2013-02-21,19.0,47.27684783935547,46.87873137693513,-32.36421278598641,12.4,0.0,40,sma,-0.03553928899266543
AVNT,2012-12-13,2013-02-22,77.0,15.141778945922852,16.62700821300144,89.56265356505105,12.4,0.0,47,sma,0.07600896462810962
AROC,2012-12-14,2013-03-04,49.0,11.40776252746582,13.754839334721062,96.4693898181331,12.4,0.0,52,strength,0.17070671012857824
PKG,2012-11-02,2013-03-07,27.0,24.08088493347168,28.972403540414152,113.47100238744679,12.4,0.0,84,strength,0.17287292324253675
ECHO,2013-02-22,2013-03-18,41.0,31.085899353027344,30.777957916259766,-37.425598907470885,12.4,0.0,16,egg,-0.029081484804076164
MIDD,2012-11-13,2013-03-21,18.0,33.86162567138672,40.552425384521484,101.83439483642576,12.4,0.0,87,strength,0.1653936380485596
ACAD,2013-02-08,2013-03-22,111.0,6.0,8.229999542236328,228.95775187881543,12.4,0.0,29,strength,0.340623656847593
APO,2013-02-21,2013-04-01,131.0,9.923361778259277,10.26974350495195,20.57600619674008,12.4,0.0,26,sma,0.01567862479486852
AROC,2012-12-14,2013-04-04,50.0,11.40776252746582,13.394990620116229,80.69877836989417,12.4,0.0,74,sma,0.13994394007293587
EVR,2013-02-21,2013-04-04,44.0,29.241357803344727,29.279171727760986,-23.136187325684887,12.4,0.0,29,sma,-0.017810497064555893
MIDD,2012-11-13,2013-04-09,18.0,33.86162567138672,39.42075729370117,81.46436920166013,12.4,0.0,99,sma,0.13230979980031382
TREX,2013-03-18,2013-04-10,221.0,6.193749904632568,6.0625,-53.80622892379779,12.4,0.0,16,egg,-0.0389556178156677
HCA,2012-11-14,2013-04-11,23.0,26.422639846801758,33.98662349211948,155.37162384230749,12.4,0.0,100,sma,0.25308092669368315
TYL,2012-11-14,2013-04-19,13.0,46.15999984741211,57.4900016784668,128.69002380371091,12.4,0.0,106,sma,0.21226170123501065
NPO,2013-04-01,2013-04-23,32.0,43.55206298828125,41.91484580060871,-77.19095000552147,12.4,0.0,16,egg,-0.05489852478314106
HRB,2013-04-10,2013-05-02,76.0,17.975831985473633,17.354899402206005,-71.99087632833994,12.4,0.0,16,egg,-0.05222167160337616
RDN,2013-04-04,2013-05-07,82.0,8.24634075164795,10.384583128187803,156.77345063384382,12.4,0.0,23,strength,0.22975102155908675
CAR,2013-04-04,2013-05-29,26.0,25.87141990661621,31.657575015897102,131.84003284130313,12.4,0.0,38,strength,0.19420886703613197
HRL,2013-04-09,2013-05-30,95.0,14.462176322937012,14.76107368869294,3.595249746813124,12.4,0.0,36,sma,0.0025934013125537784
FLO,2013-04-11,2013-06-06,108.0,12.833500862121582,13.069511934844016,0.6891958540227279,12.4,0.0,39,sma,0.0004928396288769583
MAT,2013-04-19,2013-06-06,39.0,35.38248062133789,35.75776011641708,-10.164099691911815,12.4,0.0,33,sma,-0.007300134638197589
SYNA,2013-05-02,2013-06-10,35.0,39.97999954223633,40.540000915527344,-5.199951934814635,12.4,0.0,26,sma,-0.003683468154586783
POOL,2013-02-21,2013-06-21,34.0,38.50074005126953,42.78394650989791,120.82901959336459,12.4,0.0,84,sma,0.09143841292833597
RDN,2013-04-04,2013-06-21,83.0,8.24634075164795,9.773561314451225,108.12173095509615,12.4,0.0,55,sma,0.15654301122019026
CAR,2013-04-04,2013-06-21,26.0,25.87141990661621,28.322696620021826,45.13319454854593,12.4,0.0,55,sma,0.06648410494212523
WT,2013-05-30,2013-06-21,154.0,9.887828826904297,8.351102822515085,-261.4558046759389,12.4,0.0,16,stop,-0.1703155741622501
WOR,2013-04-23,2013-06-24,94.0,14.949307441711426,15.282461904074102,6.51651946209131,12.4,0.0,43,sma,0.004596754400088297
IVZ,2013-06-10,2013-06-25,77.0,19.837810516357422,18.407587249697713,-134.92719153279768,12.4,0.0,11,stop,-0.08762009988215388
SAIA,2013-06-06,2013-06-28,47.0,31.360000610351562,30.639999389648438,-58.64005737304706,12.4,0.0,16,egg,-0.03945318386435786
TXRH,2013-06-21,2013-07-18,77.0,19.410911560058594,19.50692306778651,-17.40711390495062,12.4,0.0,18,sma,-0.011550530648762885
CBOE,2013-06-06,2013-07-18,21.0,34.01315689086914,40.86618468601708,125.4577697446183,12.4,0.0,29,strength,0.1741665659992561
CRI,2013-06-21,2013-07-30,27.0,54.1009635925293,52.98417324239653,-54.95333945358493,12.4,0.0,26,sma,-0.0373038958103261
PODD,2013-06-24,2013-08-07,47.0,31.200000762939453,30.6299991607666,-51.590075302124205,12.4,0.0,31,sma,-0.034886444448986136
OPCH,2013-07-18,2013-08-09,23.0,66.16000366210938,54.040000915527344,-303.5600631713869,12.4,0.0,16,stop,-0.19787758559165858
RMBS,2013-07-30,2013-08-13,158.0,9.8100004196167,8.789999961853027,-185.96007232666034,12.4,0.0,10,stop,-0.11902358224981353
BBY,2013-06-28,2013-08-21,41.0,17.213542938232422,21.83026518528867,170.76031092448693,12.4,0.0,37,strength,0.23987213602705643
CBOE,2013-06-06,2013-08-28,22.0,34.01315689086914,38.9597493596899,90.0808482675452,12.4,0.0,58,sma,0.11937030603166161
MET,2013-06-21,2013-08-28,57.0,26.180374145507812,26.805690311121513,10.843021439980703,12.4,0.0,47,sma,0.007206191271534712
ILMN,2013-08-07,2013-08-29,20.0,76.41050720214844,75.34046936035156,-46.20075683593768,12.4,0.0,16,egg,-0.029988610041664834
CI,2013-08-13,2013-09-20,21.0,71.28831481933594,70.26819923236997,-46.22242732628547,12.4,0.0,27,sma,-0.030621939197862817
AIZ,2013-06-21,2013-09-23,38.0,39.11620330810547,42.0875907288669,88.11272198893425,12.4,0.0,64,sma,0.05878822891807579
PRLB,2013-08-09,2013-09-24,11.0,66.02999877929688,79.6500015258789,131.48959542979367,12.4,0.0,31,strength,0.17956671096124974
EQT,2013-06-25,2013-10-08,36.0,39.83131790161133,42.67997249772865,77.75156546022345,12.4,0.0,73,sma,0.05375792719563571
ACAD,2013-02-08,2013-10-10,112.0,6.0,20.610000610351562,1616.922265668792,13.17,0.0,169,sma,2.3840400810086737
PRLB,2013-08-09,2013-10-10,12.0,66.02999877929688,72.33000183105469,56.730471403702495,12.4,0.0,43,sma,0.07101699150124968
HUM,2013-08-28,2013-10-18,18.0,83.29480743408203,84.85579573981884,3.297789503262493,12.4,0.0,36,sma,0.0021815011243904526
BSX,2013-09-23,2013-10-25,143.0,11.5,11.550000190734863,-17.649972724914733,12.4,0.0,24,sma,-0.010652406738436074
CIEN,2013-10-08,2013-10-30,64.0,26.020000457763672,23.899999618530273,-160.48005371093768,12.4,0.0,16,egg,-0.0956559361192347
STZ,2013-08-28,2013-10-30,16.0,45.762752532958984,55.051094109846346,130.2013440180766,12.4,0.0,44,strength,0.17637292539258703
MGM,2013-10-10,2013-11-01,81.0,19.211347579956055,18.03070713997946,-120.43187563810443,12.4,0.0,16,egg,-0.07678062160273329
INVX,2013-08-29,2013-11-04,14.0,103.37999725341797,114.20999908447266,126.82002563476544,12.4,0.0,46,sma,0.08687969540423943
INCY,2013-09-20,2013-11-08,46.0,35.65999984741211,36.970001220703125,35.46006317138654,12.4,0.0,35,sma,0.021455059005530457
CHRD,2013-10-30,2013-11-08,50.0,32.69147491455078,29.84662897782445,-167.0422968363166,12.4,0.0,7,stop,-0.1014237763471614
LGND,2013-11-01,2013-11-08,49.0,32.49531936645508,28.35308837890625,-227.76931838989276,12.4,0.0,5,stop,-0.14194147474314261
HALO,2013-10-10,2013-11-11,75.0,10.260000228881836,13.050000190734863,190.69105674162608,12.4,0.0,22,strength,0.24584394324617564
PLXS,2013-10-25,2013-11-18,41.0,40.34000015258789,39.47999954223633,-60.060025024414244,12.4,0.0,16,egg,-0.036043079322902294
NOW,2013-10-18,2013-11-19,161.0,10.366000175476074,10.402000427246094,-19.003959465027037,12.4,0.0,22,sma,-0.011302959179659277
BBY,2013-06-28,2013-11-20,42.0,17.213542938232422,24.6819825939474,294.99976674484833,12.4,0.0,101,sma,0.40452848171359007
AXON,2013-11-08,2013-12-03,90.0,16.8700008392334,16.489999771118164,-59.000096130371276,12.4,0.0,16,egg,-0.03854451768410863
MKTX,2013-11-08,2013-12-05,26.0,58.24235153198242,57.14760886491614,-53.26330934372368,12.4,0.0,18,sma,-0.03488784278342831
PKG,2012-11-02,2013-12-06,27.0,24.08088493347168,42.21974784774354,471.1492986853402,12.4,0.0,275,sma,0.7177953383129404
WEN,2013-11-18,2013-12-11,273.0,5.868549823760986,5.773267004543113,-50.81220964647946,12.4,0.0,16,egg,-0.03147213739855194
MTDR,2013-11-19,2013-12-12,83.0,19.137094497680664,17.87229345916073,-129.77848619715473,12.4,0.0,16,egg,-0.08107208983909932
PCRX,2013-11-20,2013-12-13,29.0,52.2400016784668,49.290000915527344,-110.35002212524432,12.4,0.0,16,egg,-0.07224885986832984
CSGP,2013-12-06,2013-12-31,85.0,18.57200050354004,18.297000885009766,-48.174967575073424,12.4,0.0,16,egg,-0.030279296475903623
STZ,2013-08-28,2014-01-07,17.0,45.762752532958984,57.84264632961537,186.5703157552798,12.4,0.0,90,sma,0.23786473447740497
BKNG,2013-12-12,2014-01-07,33.0,46.03179168701172,44.9186371733311,-61.53409895146069,12.4,0.0,16,egg,-0.04018030891132878
INCY,2013-12-05,2014-01-10,17.0,46.54999923706055,57.290000915527344,163.98002853393552,12.4,0.0,24,strength,0.2056047034049558
NXST,2013-12-03,2014-01-15,46.0,34.84131622314453,35.797384788459645,19.179154004495103,12.4,0.0,29,sma,0.011874897850076283
UAA,2013-12-11,2014-01-17,74.0,21.11750030517578,20.602500915527344,-62.90995483398456,12.4,0.0,25,sma,-0.03994041878871418
GNRC,2013-12-13,2014-01-17,29.0,51.97999954223633,50.619998931884766,-64.2400177001955,12.4,0.0,23,sma,-0.04226817535057553
PII,2013-11-04,2014-01-21,16.0,95.28517150878906,99.34533709652503,40.162649403775276,12.4,0.0,52,sma,0.026131179533718466
WST,2013-11-08,2014-01-27,34.0,44.02070999145508,45.57112485851044,27.914105479881982,12.4,0.0,52,sma,0.018497136642442652
ANDE,2014-01-07,2014-01-28,34.0,46.45772171020508,42.37065506466677,-163.76026594830273,12.4,0.0,14,stop,-0.10286690925460967
HALO,2013-10-10,2014-02-04,76.0,10.260000228881836,14.140000343322754,276.2389490948607,12.4,0.0,79,sma,0.35144856308597666
EXTR,2013-12-31,2014-02-04,230.0,6.980000019073486,6.960000038146973,-29.399995613098326,12.4,0.0,23,sma,-0.01817282453540359
PKG,2014-01-07,2014-02-04,36.0,44.19374465942383,43.741801104657824,-41.06996797157626,12.4,0.0,19,sma,-0.02561470204804109
ITT,2014-01-21,2014-02-04,41.0,38.0582160949707,33.48076506069917,-212.47549240513308,12.4,0.0,10,stop,-0.13509490562470766
WEN,2014-01-15,2014-02-07,263.0,6.153623104095459,6.072117265744371,-46.23603548633628,12.4,0.0,16,egg,-0.0283517009664905
CGNX,2014-01-17,2014-02-18,93.0,17.32118797302246,16.813222889745433,-72.04075274476372,12.4,0.0,20,sma,-0.04438000540648604
ACHC,2014-01-28,2014-03-03,30.0,51.439998626708984,49.18000030517578,-92.59994964599628,12.4,0.0,23,sma,-0.05952683986784938
RGEN,2014-02-07,2014-03-07,101.0,14.829999923706055,14.170000076293945,-91.45998458862323,12.4,0.0,19,sma,-0.0605603021097992
SAFE,2014-01-27,2014-03-11,29.0,52.722835540771484,52.546845539062275,-29.90371004956728,12.4,0.0,30,sma,-0.01940083223417812
INCY,2013-12-05,2014-03-17,17.0,46.54999923706055,63.04999923706055,261.89999999999986,12.4,0.0,68,sma,0.32838067112919256
MU,2014-01-17,2014-03-24,73.0,21.82356834411621,23.21801636461765,76.99470549660487,12.4,0.0,44,sma,0.04795622729099095
SBAC,2014-02-04,2014-03-24,18.0,82.97608947753906,83.52852227566318,-14.856209633766184,12.4,0.0,33,sma,-0.009864880094021049
BIIB,2014-02-04,2014-03-24,4.0,308.17999267578125,320.20001220703125,23.280078124999818,12.4,0.0,33,sma,0.018697056245795696
PCRX,2014-03-11,2014-03-25,21.0,73.69000244140625,66.05999755859375,-185.03010253906268,12.4,0.0,10,stop,-0.11861740023822459
ENS,2014-02-18,2014-03-27,25.0,61.7462043762207,60.768649965691935,-49.238860263219294,12.4,0.0,27,sma,-0.03164339101205145
AAP,2014-03-07,2014-03-31,14.0,109.67703247070312,108.39662770578212,-42.725666708894096,12.4,0.0,16,egg,-0.027602727192307566
UAA,2014-03-24,2014-04-07,48.0,29.65999984741211,26.25,-188.47999267578143,12.4,0.0,10,stop,-0.13124616569902586
AAL,2014-03-03,2014-04-09,45.0,34.032958984375,34.014115038635765,-25.647977558265666,12.4,0.0,27,sma,-0.01661264162827557
RVTY,2014-02-04,2014-04-14,36.0,41.01788330078125,42.205158065413926,17.94189152677609,12.4,0.0,48,sma,0.01204927050560657
TRN,2014-03-24,2014-04-14,81.0,18.496788024902344,17.20799446105957,-129.19227867126483,12.4,0.0,15,stop,-0.08552156252215544
LUV,2014-03-24,2014-04-15,73.0,20.344993591308594,19.927125267458514,-55.30438764105588,12.4,0.0,16,egg,-0.036929059063587545
TDG,2014-03-27,2014-04-21,14.0,100.36981964111328,98.85492616786865,-46.00850862542484,12.4,0.0,16,egg,-0.03245572777333896
CBT,2014-04-07,2014-04-30,32.0,43.10832214355469,42.479564689577685,-44.920238527264246,12.4,0.0,16,egg,-0.03227338592069858
