date,AllPass (v5r),Rocket k=0.50
2017-07-11,154390.59369440243,162064.69278948946
2017-07-12,155502.99644632504,163350.4198555295
2017-07-13,155408.97440576716,162481.45254939242
2017-07-14,155255.7569909112,162736.09698908968
2017-07-17,154248.3567633111,161855.3525194089
2017-07-18,154498.13012955256,162726.4065088193
2017-07-19,158340.31085083552,164156.14535273713
2017-07-20,158176.25951645442,163521.32958926362
2017-07-21,158850.45894882747,163704.02842463655
2017-07-24,160838.03817246028,165341.25418605012
2017-07-25,161003.9832768304,166191.59359492463
2017-07-26,163038.78108261654,166191.78338030976
2017-07-27,161099.33055524225,164099.7469270627
2017-07-28,160213.07891713496,165156.12904980438
2017-07-31,158532.78225403378,163225.2846250455
2017-08-01,159191.47073631833,164814.44566249056
2017-08-02,158440.80056345148,163363.9226141507
2017-08-03,159301.77925073786,164173.75401979036
2017-08-04,158473.12417375727,163644.28404527254
2017-08-07,159537.25943529292,165112.09945970125
2017-08-08,159754.40737497492,164555.92704682893
2017-08-09,159572.2095383813,164802.33955934114
2017-08-10,156569.50206462643,163425.02450402803
2017-08-11,158664.8750046899,164489.7366919934
2017-08-14,159026.856940191,167414.21811060302
2017-08-15,158766.73588077328,168220.3895926892
2017-08-16,159491.03901172802,168119.16891245238
2017-08-17,158056.24703589795,164769.5342803418
2017-08-18,157922.36259261487,164629.0317664563
2017-08-21,158808.89277831433,164139.50446466796
2017-08-22,160294.61971016857,165978.4092498242
2017-08-23,159772.23102875683,166414.11754367797
2017-08-24,159805.3391639802,166977.45616291015
2017-08-25,159906.3612987611,166665.89644763916
2017-08-28,160160.55956955883,167915.62069080322
2017-08-29,160206.74526520702,167883.8307912671
2017-08-30,161352.04078377696,168492.19368143432
2017-08-31,162866.9223736665,169014.85354395263
2017-09-01,163184.01585091563,170248.14344950073
2017-09-05,163000.3832844636,170643.4213190991
2017-09-06,162807.66109932872,169600.9521766736
2017-09-07,164009.42705430003,169724.22133789796
2017-09-08,164317.61432351085,169828.68886338014
2017-09-11,165915.02022446605,170680.5358746106
2017-09-12,165859.9576746766,170715.08979701967
2017-09-13,165820.1708590333,170025.28153514833
2017-09-14,165287.80264652416,170855.0958599393
2017-09-15,165059.85268963024,171249.71450846834
2017-09-18,166550.4726933305,171920.96068995638
2017-09-19,166800.41197384044,172929.72219126864
2017-09-20,166510.0068600404,173837.79724162264
2017-09-21,165509.45990207072,173714.2865719144
2017-09-22,167088.76936271068,175222.10697596712
2017-09-25,164807.83183454297,172490.03743403597
2017-09-26,165046.23052858136,172194.27500263948
2017-09-27,167385.47031663678,173487.64921681184
2017-09-28,167482.24142335675,173483.7558162076
2017-09-29,168288.02005552076,173934.29937242097
2017-10-02,169727.72064374707,175405.97629045075
2017-10-03,169851.18076776288,175177.50464891022
2017-10-04,170218.21267602703,174941.22517190521
2017-10-05,171055.30327604077,175291.99778024261
2017-10-06,171711.19339559338,175314.75709573334
2017-10-09,170742.7648696687,175385.99198190277
2017-10-10,170430.67355439923,175257.35939987152
2017-10-11,170852.85426614544,175865.39425857514
2017-10-12,171072.00574872753,176733.70153243988
2017-10-13,171709.77465568896,177465.4590397641
2017-10-16,171734.78323780413,177175.74005706757
2017-10-17,171379.96732706807,175894.39200790375
2017-10-18,171163.44663328907,176386.80392220276
2017-10-19,171448.84682364247,176068.72384407776
2017-10-20,173973.6078872182,177230.4545378949
2017-10-23,173394.20886034748,176142.8243060376
2017-10-24,174418.06711764119,176752.4714808728
2017-10-25,173299.21799845478,175584.46808345764
2017-10-26,174371.826677242,176336.07975681275
2017-10-27,176333.94394008227,179512.66009052246
2017-10-30,176326.37576381274,176980.66479236571
2017-10-31,177506.20585242816,179159.19713944214
2017-11-01,175893.29529277392,177444.85571068543
2017-11-02,176758.29682628223,179102.97946137207
2017-11-03,175786.26609031268,180878.43967598694
2017-11-06,175193.87439854976,182835.74307221192
2017-11-07,174465.11202367183,181661.05629128235
2017-11-08,176731.45138692256,182089.7871493451
2017-11-09,175972.01141404506,180572.2972525708
2017-11-10,176788.600172569,181344.47391692322
2017-11-13,178045.76206450624,183338.98836127442
2017-11-14,177365.20148711366,183549.97185126465
2017-11-15,176818.3990952756,181044.24318686646
2017-11-16,178015.27860806248,188505.80616370362
2017-11-17,178251.1266534116,188413.96588126343
2017-11-20,179841.4554612424,190569.21846762818
2017-11-21,182402.4652611997,194362.6905478589
2017-11-22,182107.76682064793,194261.98929265566
2017-11-24,182773.71839688084,194889.53009275027
2017-11-27,179794.24514172337,194201.35934200257
2017-11-28,181205.47768948338,196455.7024110791
2017-11-29,177091.67837689182,192824.48993210573
2017-11-30,177439.09060803195,194190.63558670777
2017-12-01,176116.34245892306,192461.65634690065
2017-12-04,173229.76159136934,188185.0480686261
2017-12-05,173188.1084808156,187601.25663745851
2017-12-06,173226.37734830828,188318.48630916566
2017-12-07,175385.50684202166,191267.3164635846
2017-12-08,176453.43698919268,191690.33435832948
2017-12-11,175795.181711559,189425.17873775453
2017-12-12,175751.1665061757,187826.4117718732
2017-12-13,175649.61757314653,188300.5479031598
2017-12-14,174839.63063976643,186555.03271974914
2017-12-15,176417.28328392765,186264.1935972821
2017-12-18,176597.7768656995,188293.10851618164
2017-12-19,175205.2859217908,187583.31103655213
2017-12-20,177423.73493454716,188215.6613630902
2017-12-21,178437.56728050968,187617.80984445923
2017-12-22,177487.5517661359,186435.65373992128
2017-12-26,177760.37973664067,186206.92914868897
2017-12-27,177245.98884842655,186687.08279981202
2017-12-28,178245.72956811497,186840.2033862073
2017-12-29,176983.05150758335,185389.24121083802
2018-01-02,178424.84287988255,188088.50505246705
2018-01-03,179037.46156083653,190238.41606320924
2018-01-04,178352.33132325718,190238.04653348512
2018-01-05,179888.0404029996,191441.8529337842
2018-01-08,180996.68129884312,193109.68463506288
2018-01-09,180357.43304931614,192190.58990468568
2018-01-10,179373.44026592228,190969.1755885083
2018-01-11,182166.16922405217,194595.98333730287
2018-01-12,183466.42707098363,195057.97264051027
2018-01-16,180450.5058616483,192272.95153951235
2018-01-17,181970.10241904424,194022.66364240236
2018-01-18,181160.53262152837,193389.85709454317
2018-01-19,182556.25317588018,193848.87740208406
2018-01-22,183575.71019377874,194168.8666961362
2018-01-23,184777.12256636785,195231.800141113
2018-01-24,183000.0219823377,194229.13087727327
2018-01-25,180516.6337994611,193728.1419535901
2018-01-26,179956.16218394443,194498.35778809327
2018-01-29,177633.8442769315,192325.64914704103
2018-01-30,175769.3727822568,187889.82943535584
2018-01-31,175297.69592335483,187111.6709024884
2018-02-01,176864.19481899997,186684.08267998474
2018-02-02,174019.1341443326,183247.89149307983
2018-02-05,167765.3955292966,178040.6875037953
2018-02-06,167040.01342263003,177608.4412701375
2018-02-07,165953.02914563724,177159.89944254654
2018-02-08,159606.94924871036,171519.93957697647
2018-02-09,160668.9677003629,172260.13218342178
2018-02-12,161823.04577577184,174358.6699718129
2018-02-13,162407.03342502567,176385.38417469375
2018-02-14,163703.80777042362,177350.48185764664
2018-02-15,164238.9746443555,179328.9770434987
2018-02-16,164407.5710417554,179524.70312916153
2018-02-20,164350.10038059208,179479.60483776443
2018-02-21,163798.78246372196,179317.3682922017
2018-02-22,164150.6304785535,179100.11761127823
2018-02-23,165432.7576987073,181412.17042957657
2018-02-26,166669.0672842786,184691.98824344986
2018-02-27,165232.59503177617,184399.44065128677
2018-02-28,165699.3882446668,183823.05057941788
2018-03-01,165080.40869907354,183052.51497875564
2018-03-02,165758.82681659673,185545.782369579
2018-03-05,166641.02340320562,194969.08097263688
2018-03-06,166921.80859271978,194443.97490234725
2018-03-07,167257.77553073858,196182.71517105453
2018-03-08,167156.08114521002,195101.1547882115
2018-03-09,167939.9009274671,195756.7698852574
2018-03-12,167973.98916904425,195402.72361297958
2018-03-13,167552.23594168827,195094.7515728032
2018-03-14,167131.27423346302,195262.22873115892
2018-03-15,166410.17674330113,194668.14779127092
2018-03-16,167178.36355474827,193986.17342815368
2018-03-19,166308.50129106877,192870.17689762084
2018-03-20,167152.45249060032,194072.33548412292
2018-03-21,167980.4518192136,194974.06872806518
2018-03-22,162629.30831602452,190272.42678699462
2018-03-23,159666.0280244672,186517.89267787902
2018-03-26,164275.11023563356,191505.201561546
2018-03-27,161108.1716791837,186012.35895786254
2018-03-28,160220.40808646366,182468.32742938964
2018-03-29,161928.85622505925,184143.31835314148
2018-04-02,158596.34049896977,180026.14607187622
2018-04-03,159974.772672775,180938.86924454468
2018-04-04,161278.10728752872,184609.33821961182
2018-04-05,162428.48786747715,186021.2204389264
2018-04-06,160454.8885647466,183512.89854714173
2018-04-09,160686.45555663656,183073.2703866345
2018-04-10,163017.79112792562,186740.85637181823
2018-04-11,163116.3109872396,187000.5847958905
2018-04-12,163326.32456255695,187372.76217549865
2018-04-13,162303.23124361775,185323.86546414916
2018-04-16,163187.84594012043,186727.15488713805
2018-04-17,164798.46753741047,188476.42246907775
2018-04-18,164586.84141588947,189257.96583837096
2018-04-19,163943.31294680378,188228.86898702208
2018-04-20,162814.87406969807,187175.60498517577
2018-04-23,162697.03355074665,187103.43699735228
2018-04-24,161882.95003374072,184636.43951773804
2018-04-25,160307.10978086444,182135.92252067538
2018-04-26,163233.9199243352,186237.93161911744
2018-04-27,161035.70624502155,183923.41777748842
2018-04-30,161157.0686631963,185513.58372063417
2018-05-01,157542.76395757648,181366.2653860547
2018-05-02,156851.74328716632,181653.08927163668
2018-05-03,157473.0615677678,182212.08747491427
2018-05-04,157698.868729099,182756.1255112607
2018-05-07,158338.77693687793,184583.33073625155
2018-05-08,160699.35883652087,187021.27985963412
2018-05-09,161455.2621663701,187210.68589791842
2018-05-10,161957.52503143664,186892.4163819272
2018-05-11,163179.22774444934,188050.97826013155
2018-05-14,161556.63546024676,185997.16943368502
2018-05-15,161990.2361301076,186163.579753967
2018-05-16,163373.87457252858,187264.08793212863
2018-05-17,163975.87316013692,187892.808335159
2018-05-18,163551.1533115041,187295.04442474336
2018-05-21,164259.9720466268,188305.4320628354
2018-05-22,162183.78141857503,185672.8903681943
2018-05-23,163005.2053554189,187629.2643916318
2018-05-24,163107.86375690816,187344.22423240633
2018-05-25,163156.25000454305,186661.6663825223
2018-05-29,162825.72237498066,186785.04328933687
2018-05-30,165336.0268307378,189257.52927032442
2018-05-31,164496.4693957021,188097.59754386873
2018-06-01,167724.2306204488,190853.6216119382
2018-06-04,170210.87875481008,190330.42926345798
2018-06-05,171858.9626228368,192922.88187728854
2018-06-06,172620.48936767934,194070.00837264987
2018-06-07,172209.87174148916,192873.266410217
2018-06-08,172257.22756786703,194181.97206626864
2018-06-11,171592.80803985952,192764.372666702
2018-06-12,172149.50571174978,192886.59324203464
2018-06-13,174176.47213001607,196287.1460145566
2018-06-14,179760.9824790227,202282.12348645754
2018-06-15,179631.66555660602,202571.77027799198
2018-06-18,181073.35287742206,204030.8996915967
2018-06-19,181097.1552214467,202279.9154806287
2018-06-20,183319.3399071538,204490.64399862644
2018-06-21,182151.52977512713,203109.76216268894
2018-06-22,182067.08976028796,201582.39284468052
2018-06-25,178863.09737976428,196269.43595304844
2018-06-26,178673.3853562734,196766.59443701143
2018-06-27,176502.42350706074,193119.2774261319
2018-06-28,177589.3069852712,195481.65745800754
2018-06-29,177433.551392925,195511.11263722202
2018-07-02,177871.7122625234,197677.10055416843
2018-07-03,178193.47293986104,196692.94037121555
2018-07-05,179022.18779696248,198337.2493006589
2018-07-06,181384.9400686147,200456.77347058078
2018-07-09,182036.0499633672,202563.90237873813
2018-07-10,181089.6482808568,201394.53046192904
2018-07-11,180012.14879202624,201078.53247418185
2018-07-12,180580.67085528155,202035.6241985776
2018-07-13,180361.08220362445,201467.9601398923
2018-07-16,178988.55116629382,201281.805706619
2018-07-17,180570.37002550098,202358.80858099338
2018-07-18,180487.36557851764,202692.48388453646
2018-07-19,180139.63617502185,202273.70355197115
2018-07-20,180393.5151499364,202341.3497464673
2018-07-23,180128.26932130786,201405.28773093387
2018-07-24,177527.07614313098,200727.08233428164
2018-07-25,180095.9665001485,203541.92833643313
2018-07-26,179567.36642824145,203326.78394823428
2018-07-27,176388.8326815221,201043.50612001773
2018-07-30,173678.42237754414,197630.1648476636
2018-07-31,174848.7402526624,198376.50755586213
2018-08-01,173986.412825752,201870.93529786653
2018-08-02,175617.92855756351,204454.48640145845
2018-08-03,174026.74630658695,202979.51907891818
2018-08-06,175919.7327186353,206091.67168920106
2018-08-07,176296.03951947758,206430.2288333661
2018-08-08,176457.45441739628,206645.83490102357
2018-08-09,176610.10263745853,208315.68374745912
2018-08-10,177594.57360440798,209348.53172449465
2018-08-13,176201.63837415286,208977.00368952152
2018-08-14,178207.71186811037,212104.26296877261
2018-08-15,176256.2246549756,209192.69232805603
2018-08-16,177682.4586332471,211040.14176042908
2018-08-17,179134.83425290653,212400.97559984558
2018-08-20,179578.13055951663,213137.14266451233
2018-08-21,181803.27290991947,216240.3970170819
2018-08-22,181655.90697936222,216658.9644704663
2018-08-23,184027.10799292728,216890.3717904889
2018-08-24,186304.71353415653,218231.09758623474
2018-08-27,184615.72350958988,218409.98298891418
2018-08-28,184553.37913779423,218630.4676194989
2018-08-29,185134.82006911442,220946.53902872436
2018-08-30,185640.96087149784,221129.75238312501
2018-08-31,187252.68445853397,222176.78159416933
2018-09-04,187495.46170691654,223646.12782372255
2018-09-05,182958.72242240116,221712.01817787904
2018-09-06,182382.4271853635,224860.24323657958
2018-09-07,182629.15410263033,224856.01949564333
2018-09-10,183427.81339675875,225479.1415526044
2018-09-11,185479.4535182187,228267.63856385773
2018-09-12,185200.87361556978,228990.90616677827
2018-09-13,185663.84656295748,229722.31432984894
2018-09-14,187037.84006652804,232112.25436471528
2018-09-17,183679.23161468477,228719.8641249997
2018-09-18,185457.51027642793,231691.58409188813
2018-09-19,183630.8745723874,229520.75520776337
2018-09-20,183716.5065494687,227624.73109124726
2018-09-21,181984.02138482637,227503.588686691
2018-09-24,183693.15784036226,228889.68061135834
2018-09-25,183938.38049661226,231678.36043237275
2018-09-26,184024.83844510623,230796.84410165375
2018-09-27,184701.71956613893,231960.0464560849
2018-09-28,185107.32630518312,232810.44750665253
2018-10-01,183096.59094980592,233113.0490481717
2018-10-02,179313.0754926526,231680.73177598542
2018-10-03,180644.2119126508,232507.73943887302
2018-10-04,177619.05018044251,228178.1996464345
2018-10-05,176065.39474849674,227767.95715047806
2018-10-08,173059.24003237888,224996.8544912526
2018-10-09,171629.62516416903,224010.89748861283
2018-10-10,165417.0655023038,215793.7799349019
2018-10-11,162543.69532525606,211926.21549618884
2018-10-12,164933.47534500857,214668.30019604464
2018-10-15,164629.94870697756,213598.51375805636
2018-10-16,166225.2907365491,216298.10043179293
2018-10-17,165135.69597183962,216137.37941967745
2018-10-18,164813.990060127,214593.04153141758
2018-10-19,164251.8818028333,213533.20720562717
2018-10-22,164219.10598210117,213246.08890530368
2018-10-23,163624.27659062168,212954.91080090305
2018-10-24,161616.50331333897,210483.8087539365
2018-10-25,163313.02860720034,212365.93215649386
2018-10-26,164022.7595260846,212292.93233959933
2018-10-29,164683.2906479413,213317.6287350766
2018-10-30,166988.3285660321,216276.56524325532
2018-10-31,167817.78027605408,217239.97644828766
2018-11-01,167704.08085131043,217089.49721359223
2018-11-02,167228.45972704285,216473.27574371308
2018-11-05,167375.37098192566,216670.84739707917
2018-11-06,167505.3802668988,216838.46644805878
2018-11-07,168326.40127062195,217916.0777647397
2018-11-08,168173.37990831726,217721.30598854035
2018-11-09,167699.7107722699,217110.05712150544
2018-11-12,167192.1404673993,216448.74672340363
2018-11-13,167040.02980303162,216251.04583572358
2018-11-14,165173.1213405072,213805.7578565976
2018-11-15,165083.40569269532,213687.66274352997
2018-11-16,165145.80593073243,213767.96304985016
2018-11-19,165127.08550226563,213743.87249847382
2018-11-20,164827.56578791016,213358.43286605805
2018-11-21,164865.0054546582,213406.61243720978
2018-11-23,165070.9254070508,213671.60237594575
2018-11-26,165370.44512140626,214057.04200836152
2018-11-27,165251.88597833985,213904.4731111142
2018-11-28,165513.96602594727,214241.73317237824
2018-11-29,165470.2850261914,214185.52188583344
2018-11-30,165326.76531183594,214000.83225341767
2018-12-03,165326.76531183594,214000.83225341767
2018-12-04,164866.09223881504,213449.68041513034
2018-12-06,164548.80111256381,212606.23034856387
2018-12-07,163884.67484403963,211954.07725320596
2018-12-10,163817.13425184603,212145.17676721353
2018-12-11,164086.4434559476,212356.36608682413
2018-12-12,164406.8750927579,212580.7872980668
2018-12-13,164663.3772498624,213017.2297597367
2018-12-14,163894.9668113248,212226.85877279824
2018-12-17,162206.60733714266,210625.53987936562
2018-12-18,162472.73979487582,210711.97269125527
2018-12-19,162227.01027598543,210791.3528258378
2018-12-20,162080.04974284334,211003.032623964
2018-12-21,161011.80002131624,210694.3322875077
2018-12-24,159696.66965731783,209168.47269125527
2018-12-26,159683.52725684328,209151.47621439522
2018-12-27,159683.52725684328,209151.47621439522
2018-12-28,159683.52725684328,209151.47621439522
2018-12-31,159683.52725684328,209151.47621439522
2019-01-02,159683.52725684328,209151.47621439522
2019-01-03,159683.52725684328,209151.47621439522
2019-01-04,159683.52725684328,209151.47621439522
2019-01-07,159683.52725684328,209151.47621439522
2019-01-08,159683.52725684328,209151.47621439522
2019-01-09,159683.52725684328,209151.47621439522
2019-01-10,159683.52725684328,209151.47621439522
2019-01-11,159683.52725684328,209151.47621439522
2019-01-14,159683.52725684328,209151.47621439522
2019-01-15,159683.52725684328,209151.47621439522
2019-01-16,159683.52725684328,209151.47621439522
2019-01-17,159683.52725684328,209151.47621439522
2019-01-18,159683.52725684328,209151.47621439522
2019-01-22,159683.52725684328,209151.47621439522
2019-01-23,159683.52725684328,209151.47621439522
2019-01-24,159683.52725684328,209151.47621439522
2019-01-25,159683.52725684328,209151.47621439522
2019-01-28,159683.52725684328,209151.47621439522
2019-01-29,159683.52725684328,209151.47621439522
2019-01-30,159683.52725684328,209151.47621439522
2019-01-31,159683.52725684328,209151.47621439522
2019-02-01,159683.52725684328,209151.47621439522
2019-02-04,159683.52725684328,209151.47621439522
2019-02-05,159683.52725684328,209151.47621439522
2019-02-06,159683.52725684328,209151.47621439522
2019-02-07,159683.52725684328,209151.47621439522
2019-02-08,159683.52725684328,209151.47621439522
2019-02-11,159683.52725684328,209151.47621439522
2019-02-12,159683.52725684328,209151.47621439522
2019-02-13,159651.7003564374,209151.47621439522
2019-02-14,159820.34443386813,209109.97921427316
2019-02-15,160474.78501995822,209559.97921427316
2019-02-19,160141.56841407745,209349.5684972474
2019-02-20,160255.80780591935,209085.83857543344
2019-02-21,160368.33263140457,208891.06036768504
2019-02-22,161637.58255129593,210217.35070047923
2019-02-25,161245.74085360306,209654.47925977487
2019-02-26,161012.02118235367,209349.7498743989
2019-02-27,161799.58047037857,209893.1641379487
2019-02-28,162213.45963793533,209571.70366965648
2019-03-01,163364.2509072377,211064.47928153392
2019-03-04,162122.15980273025,209625.6735068452
2019-03-05,162406.38438921707,210427.61271201487
2019-03-06,160825.54117899673,208256.39981757518
2019-03-07,160507.52940302627,207275.39063941356
2019-03-08,160402.12253695267,207282.99666510936
2019-03-11,162119.71804058427,209500.01819678658
2019-03-12,162899.7455211293,210373.16417762154
2019-03-13,163803.88425785417,210148.7870108735
2019-03-14,164389.52465969438,211022.57379218453
2019-03-15,164414.28734165544,211405.93499168556
2019-03-18,165048.35648304338,210606.3309992234
2019-03-19,165169.2654986989,210262.23052769632
2019-03-20,165291.52591663713,210807.44025975198
2019-03-21,168397.35661655778,214504.87081700296
2019-03-22,166439.29296250505,211129.47267323465
2019-03-25,167066.98183198136,211452.6190851304
2019-03-26,168171.20134110612,213017.67817097635
2019-03-27,166597.76295991105,211872.14094716043
2019-03-28,167536.79194970292,213481.65025746316
2019-03-29,167897.82106347245,213568.01297795266
2019-04-01,168111.53121514482,213390.98052250833
2019-04-02,168640.90306039018,214008.88522603005
2019-04-03,168431.92286439103,214337.53884388893
2019-04-04,167045.42104859513,212624.3809879014
2019-04-05,168084.39092393083,213466.4826610276
2019-04-08,168037.86613607378,212616.58601271219
2019-04-09,167686.88479948015,212064.34664808816
2019-04-10,169140.96387433977,214398.17239271707
2019-04-11,169400.36465215654,214999.2804630906
2019-04-12,170038.1945204732,215900.62557112283
2019-04-15,169307.42707854812,214902.4427250535
2019-04-16,167332.69195711488,211313.04138456887
2019-04-17,164789.56662207763,210523.86362024088
2019-04-18,165501.33716257446,210794.29577119608
2019-04-22,166941.02576120727,211584.50885255594
2019-04-23,169539.4688230359,214681.26703508158
2019-04-24,169469.21883829468,215611.09198625345
2019-04-25,168093.279217323,214870.01439531107
2019-04-26,168561.2173925244,215476.3657785203
2019-04-29,168954.59006555908,215688.76550920267
2019-04-30,167876.05760630005,217259.9155946519
2019-05-01,166228.25001298875,214784.60407502908
2019-05-02,167714.99419176072,215615.354895189
2019-05-03,169483.45073854417,217207.57858903665
2019-05-06,168567.9537750432,216645.72950227518
2019-05-07,165841.92931329698,213429.46019227762
2019-05-08,165926.15818178147,213423.85945807045
2019-05-09,164413.6652580449,212468.05787573403
2019-05-10,163015.4073656041,210856.92797930306
2019-05-13,158114.59135763903,204359.37924087685
2019-05-14,160764.17786084337,207094.02506085366
2019-05-15,161348.3019167058,209278.57655545205
2019-05-16,163531.22902139634,211886.23624630898
2019-05-17,161734.58722909898,210585.41665478676
2019-05-20,159036.55387529344,206728.97650357216
2019-05-21,160510.92483583422,209402.43931710976
2019-05-22,160288.81956735582,209257.45869958657
2019-05-23,158606.9682681367,208006.69840371865
2019-05-24,159923.83370850535,209133.4710630204
2019-05-28,159523.26534913035,207952.46125924843
2019-05-29,157408.11743424388,204645.44880333106
2019-05-30,157694.1823126313,205448.25669136207
2019-05-31,156751.95312865608,205709.91346977395
2019-06-03,155038.88187774055,206615.7771096055
2019-06-04,159529.33586104744,209517.25509117288
2019-06-05,161094.36667162483,212009.07471920174
2019-06-06,163309.35674959724,214446.02284856574
2019-06-07,164778.52451616828,215291.27378316657
2019-06-10,164650.91713625495,215649.5003113343
2019-06-11,162762.958239618,213335.56507726447
2019-06-12,162475.12454134529,213706.9177068116
2019-06-13,162735.7871809632,214826.40590032356
2019-06-14,162993.63626772468,215151.58353551643
2019-06-17,162885.03457552497,214585.29545339363
2019-06-18,163978.72320849006,215588.73182424324
2019-06-19,164340.52641588752,215868.31008657234
2019-06-20,166253.2566557557,217484.71059545295
2019-06-21,163582.84408098762,215049.95335134285
2019-06-24,163583.40486818855,214514.01191076057
2019-06-25,160736.84735781257,211605.28021279303
2019-06-26,160243.8610678765,210462.8456022393
2019-06-27,161169.31085009547,213505.79080792778
2019-06-28,164090.27784594506,215544.60684033745
2019-07-01,165126.50493678064,217134.74854680413
2019-07-02,166826.34587153405,219136.3567087304
2019-07-03,168919.48420580834,221807.3373739373
2019-07-05,169184.03901537866,221508.27702924126
2019-07-08,168769.3319230935,221244.83280774468
2019-07-09,169572.6399751565,222829.04197141045
2019-07-10,169904.45796832055,223956.76781293267
2019-07-11,169554.58898028344,223646.18553951042
2019-07-12,169130.8848928353,224224.9272721917
2019-07-15,170164.5427812478,224534.21714531488
2019-07-16,171010.48300112694,223652.0290731103
2019-07-17,171369.05436648338,222691.21842705316
2019-07-18,173136.8744367501,223704.90518509454
2019-07-19,171792.74864520042,221298.58712517328
2019-07-22,173187.81307925194,221679.9961370141
2019-07-23,170350.35832346886,221736.22996079034
2019-07-24,171059.73267687767,224473.71173988885
2019-07-25,170912.6476587197,224267.662305227
2019-07-26,173373.17797793358,226211.0759481103
2019-07-29,172956.66556109398,224215.07526527948
2019-07-30,173705.8808492562,223539.3004375798
2019-07-31,176803.2586936509,220918.22456134384
2019-08-01,176813.1477717454,220034.4537063939
2019-08-02,175432.95481329507,219579.89141034288
2019-08-05,168427.7512381608,213791.4654393117
2019-08-06,171296.92945157783,216030.87161397142
2019-08-07,177492.61817609565,218434.00167130632
2019-08-08,179857.83775388496,222727.12753533525
2019-08-09,179246.3707815339,222027.6604657094
2019-08-12,177321.48589765327,220353.26206063433
2019-08-13,178000.1751439454,221572.4070639531
2019-08-14,173875.33004926462,217084.18698262377
2019-08-15,174969.4364970948,218001.3128975484
2019-08-16,178727.30303228158,220929.5455209157
2019-08-19,180156.487137201,222516.79010213824
2019-08-20,179647.75184453744,221377.34286130877
2019-08-21,181487.4807111146,222425.95024928066
2019-08-22,181698.22319234628,223101.4407563302
2019-08-23,178110.92430318613,218552.70921565028
2019-08-26,179790.0440312745,221170.3376658761
2019-08-27,178890.63227666635,221278.12503846522
2019-08-28,179219.52608590858,222164.8118232095
2019-08-29,179328.62350374,223192.52761971828
2019-08-30,178610.60804086464,223071.1522401559
2019-09-03,176948.197306688,221798.3455995309
2019-09-04,179131.45743470924,223484.72141742488
2019-09-05,178770.7303209855,224081.64828777095
2019-09-06,178444.06612689368,223870.08486270686
2019-09-09,175936.29006869666,220148.58832645198
2019-09-10,173308.58777367562,216157.07335424586
2019-09-11,174789.33110588999,217928.21054220363
2019-09-12,174929.3652848908,219286.76372212765
2019-09-13,175677.6988397309,218978.4865729272
2019-09-16,174741.08466584174,218391.03643864987
2019-09-17,176642.03084237067,219910.890387243
2019-09-18,174407.28842484017,220151.76499932527
2019-09-19,173747.9327106144,220135.28753655672
2019-09-20,173214.82295986672,219569.47240250825
2019-09-23,172854.31128880044,219566.5222167325
2019-09-24,171961.94704624673,219781.8267478299
2019-09-25,173839.50661655923,221045.97090523958
2019-09-26,173661.57575031777,221211.45071404695
2019-09-27,170665.7394809391,216887.82756036043
2019-09-30,171054.22718307227,218204.3374091611
2019-10-01,169151.87489546245,214783.73916735506
2019-10-02,166761.08795011943,213357.50425043917
2019-10-03,166154.89262503095,213956.07182780124
2019-10-04,169362.77203105204,217816.61282144213
2019-10-07,168637.38070033304,217872.7802237096
2019-10-08,167048.42970774882,214668.47767625476
2019-10-09,169638.80478339427,216848.32333566333
2019-10-10,171029.68579917186,218418.48854829455
2019-10-11,170491.3855844044,219631.64440538074
2019-10-14,170629.95009093516,220220.74142648364
2019-10-15,171175.881172707,221756.08439637805
2019-10-16,172345.7941918873,222668.02128984118
2019-10-17,173278.9351850056,224918.43765832568
2019-10-18,174384.77259879344,226266.38531114245
2019-10-21,174985.91300846142,227161.36078309678
2019-10-22,173643.82751537365,226873.35590028428
2019-10-23,174046.77311264843,230518.47943925523
2019-10-24,175264.0881093678,236750.12881135606
2019-10-25,175170.0195230183,234937.07167449998
2019-10-28,174549.21999010508,234962.04787460374
2019-10-29,174553.52339214366,236273.99616066026
2019-10-30,172994.81978458446,234891.35067955064
2019-10-31,172700.09429782908,235435.87620369004
2019-11-01,171792.50943225902,235380.76569953965
2019-11-04,172254.51887111706,234168.11743763782
2019-11-05,171134.68691043896,234813.133305161
2019-11-06,170918.4451635365,234958.5718484807
2019-11-07,169615.84262142223,234051.34511241197
2019-11-08,169599.56919155162,233878.97589061022
2019-11-11,170555.20427951854,234949.4388079381
2019-11-12,170572.6040140156,233782.5958192754
2019-11-13,171579.71227703136,233272.9576805234
2019-11-14,172013.85462181515,233650.0309932828
2019-11-15,173796.41722895092,233491.36589890718
2019-11-18,174280.5764906544,233850.99348434113
2019-11-19,174475.50210533946,234001.7315328946
2019-11-20,174275.13777695506,233416.40136703156
2019-11-21,172200.52829895823,232416.8934343686
2019-11-22,172748.81717448085,232772.78876479767
2019-11-25,174653.75012640803,235917.2806986203
2019-11-26,176442.70473411982,237950.05398543976
2019-11-27,177090.92554787104,238129.23051185274
2019-11-29,175576.82545784418,236823.65289985324
2019-12-02,173664.92901447718,235143.41232406284
2019-12-03,172814.25661972468,234491.5652221513
2019-12-04,173640.59241226618,235063.52295625926
2019-12-05,174018.36595482295,235695.34504640818
2019-12-06,175359.33328003352,236997.52242697
2019-12-09,175344.48319096034,236442.72452867747
