ticker,start,year,n_evals,len_d,runup126,peak_lag,peak_after_flag_end,tc_err,post_peak_dd,crash
BOOT,2024-10-01,2024,1,0,0.7133449952617528,82,True,-35.355263157895024,-0.48928492395480316,True
BR,2013-10-02,2013,2,15,0.36734438538047587,58,True,59.03947368421041,-0.11667499196474718,False
BR,2013-12-05,2013,5,20,0.43394338356553885,123,True,-85.36842105263167,-0.06102896821081638,False
BR,2015-03-31,2015,3,20,0.33471237831773104,140,True,44.34210526315792,-0.14614533184175083,False
BR,2017-12-15,2017,6,25,0.1941545554991937,142,True,-71.40789473684208,-0.2247626355402924,False
BR,2018-03-08,2018,9,55,0.3714227532626799,132,True,-78.57894736842127,-0.32788732821320077,True
BR,2018-09-05,2018,5,20,0.2871591259976014,7,False,62.93421052631584,-0.32788732821320077,True
BRC,2013-02-11,2013,2,5,0.2822629006041806,5,False,35.98684210526335,-0.19018210575476913,False
BRC,2016-12-08,2016,2,5,0.2282831555146203,101,True,20.184210526315837,-0.19227154512018985,False
BRC,2017-04-27,2017,2,5,0.20689372059444033,6,True,146.5,-0.19227154512018985,False
BRC,2019-09-16,2019,1,0,0.20929826192059564,51,True,94.52631578947376,-0.36208489334247695,True
BRC,2019-10-28,2019,4,25,0.19876381162748258,21,False,79.0,-0.36208489334247695,True
BRK-B,2006-12-19,2006,1,0,0.22243841038943435,0,False,125.0,-0.07718832330297332,False
BRK-B,2013-05-08,2013,1,0,0.27722774190476973,51,True,10.842105263157919,-0.08542124981975285,False
BRK-B,2013-07-12,2013,3,10,0.2374009599414475,6,False,85.11842105263167,-0.08542124981975285,False
BRKR,2007-03-06,2007,1,0,0.3654389464819099,38,True,111.47368421052636,-0.4404866025834415,True
BRKR,2009-12-18,2009,2,5,0.37995311706103396,82,True,26.75,-0.300771212831491,True
BRKR,2010-02-18,2010,3,15,0.3619818402045507,42,True,59.71052631578959,-0.300771212831491,True
BRKR,2010-04-30,2010,1,0,0.5213931977543909,1,True,99.8552631578948,-0.2893534339787486,False
BRKR,2011-03-29,2011,1,0,0.3937062038847421,5,True,32.8947368421052,-0.4631529258632475,True
BRKR,2018-01-12,2018,2,10,0.20933843691688847,13,True,47.29605263157919,-0.21375364438372113,False
BRKR,2021-07-21,2021,1,0,0.31750439311948564,32,True,5.236842105263349,-0.38215251433091035,True
BRKR,2021-08-25,2021,3,10,0.39572727505092065,7,False,60.5,-0.38215251433091035,True
BRO,2019-08-23,2019,3,10,0.20597128946846754,123,True,-62.53947368421041,-0.3473510077673052,True
BRO,2020-02-14,2020,3,10,0.34737880523039344,3,False,81.14473684210543,-0.3473510077673052,True
BRX,2019-11-13,2019,4,15,0.23527213413195147,3,False,87.0,-0.6472957536919691,True
BSX,2018-08-24,2018,4,20,0.2570601073764047,128,True,-63.39473684210543,-0.14331288718007096,False
BSX,2024-07-16,2024,2,5,0.30363698998867883,122,True,-34.20394736842172,-0.06513809482840738,False
BSX,2024-11-20,2024,2,5,0.19636453340894233,121,True,-94.35526315789502,-0.29214328325753536,False
BSX,2025-01-22,2025,7,30,0.2815893939032099,125,True,-68.35526315789502,-0.43132890159164483,True
BSY,2023-07-07,2023,4,15,0.40098407815103454,6,False,48.01315789473665,-0.17443472512665603,False
BTSG,2026-04-29,2026,13,60,0.4232929033328927,59,False,40.342105263157464,-0.20600745464324655,False
BTU,2018-01-10,2018,6,25,0.5127042125853893,107,True,-50.05921052631584,-0.3712204270145527,True
BTU,2025-11-04,2025,3,10,1.0021898053693108,98,True,-37.93421052631584,-0.4712465149455267,True
BURL,2014-10-14,2014,6,25,0.4455555103443287,110,True,-46.71052631578914,-0.333005564444221,True
BURL,2015-01-16,2015,8,50,0.6225991996828575,45,False,27.631578947368325,-0.333005564444221,True
BWA,2010-11-17,2010,1,0,0.681502142607948,94,True,-23.210526315789593,-0.3125153388542906,True
BWA,2011-01-07,2011,3,25,0.7553937100191506,59,True,50.40789473684208,-0.3125153388542906,True
BWA,2013-09-23,2013,3,10,0.33472539370590826,123,True,-30.5,-0.19178547938341728,False
BWA,2014-03-17,2014,2,5,0.2443117370797585,79,True,24.947368421052488,-0.25281064157222244,False
BWA,2014-05-13,2014,1,0,0.20703651523634892,39,True,12.184210526315837,-0.25281064157222244,False
BWA,2017-11-29,2017,1,0,0.24061440193231376,32,True,42.473684210526244,-0.2564857924577104,False
BWXT,2015-12-03,2015,5,20,0.2843391462847211,138,True,-113.92105263157873,-0.055048409274176646,False
BWXT,2017-03-07,2017,12,55,0.20218050030353574,161,True,-37.84210526315792,-0.031224867204245,False
BWXT,2017-12-05,2017,1,0,0.2784422863736711,93,True,-36.48684210526335,-0.47741890097615214,True
BWXT,2018-03-26,2018,1,0,0.20309276144839128,18,True,68.51315789473665,-0.47741890097615214,True
BWXT,2023-12-06,2023,1,0,0.26236960765279704,61,True,26.5,-0.17387906783411278,False
BWXT,2024-01-29,2024,9,50,0.20795011077489933,170,True,-59.4736842105267,-0.19711547456162126,False
BX,2013-10-29,2013,2,5,0.3725258754898262,89,True,7.052631578947512,-0.18048897654080187,False
BX,2014-02-10,2014,1,0,0.4077774603321478,113,True,-66.15789473684208,-0.18550892509232164,False
BX,2020-01-27,2020,2,10,0.2537407780564793,11,True,93.93421052631584,-0.4404596984749942,True
BX,2021-06-02,2021,12,75,0.5845316925434991,125,True,-40.32894736842172,-0.3838800445593623,True
BXMT,2006-10-16,2006,6,30,0.42933783451872687,77,True,28.0,-0.4229161368270178,True
BXMT,2007-02-20,2007,1,0,0.48469243578022403,2,True,7.342105263157919,-0.39683397591805947,True
BYD,2018-01-05,2018,7,30,0.4888011333428086,18,False,73.51315789473665,-0.22812620507075942,False
BYD,2021-02-04,2021,7,55,1.0314384647402122,56,True,-1.7894736842108614,-0.25137730908118816,False
C,2017-01-17,2017,1,0,0.31894642895064473,117,True,-29.5,-0.03579233616774058,False
CACC,2010-05-21,2010,2,20,0.3205714634486607,80,True,80.0,-0.14734185585294557,False
CACC,2010-08-17,2010,8,40,0.5102900342670087,160,True,-60.39473684210543,-0.23506764176558015,False
CACC,2017-12-28,2017,5,35,0.2541844389364303,151,True,-24.75,-0.20556012801934076,False
CACC,2018-08-03,2018,9,40,0.3975495665591686,12,False,187.60526315789457,-0.2310555001647283,False
CACC,2021-09-16,2021,5,25,0.6402531782909839,35,True,40.131578947368325,-0.3383411236254489,True
CACI,2020-01-31,2020,4,15,0.2379762253048543,12,False,58.625,-0.41404534635382617,True
CACI,2024-10-23,2024,4,15,0.38146441256920705,13,False,56.07894736842081,-0.42876109530191153,True
CACI,2025-11-13,2025,1,0,0.23126748396208474,47,True,18.921052631579187,-0.3343904194557429,True
CAG,2010-04-01,2010,2,5,0.1849195424757195,53,True,-5.302631578947285,-0.1464497971926727,False
CAG,2013-04-03,2013,3,10,0.2847389278662773,86,True,6.5,-0.2291178772355198,False
CAH,2013-11-25,2013,10,45,0.3995441293400477,66,True,-2.9078947368420813,-0.1286261888857022,False
CAH,2014-10-31,2014,1,0,0.23835367114040373,117,True,37.73684210526335,-0.15349358848079386,False
CAH,2015-02-20,2015,3,25,0.21174927100869279,42,True,6.947368421052488,-0.15349358848079386,False
CAH,2025-06-09,2025,8,35,0.23641641253664147,151,True,-98.10526315789502,-0.14336762325043717,False
CAKE,2010-05-07,2010,1,0,0.3986676165776495,118,True,-27.40789473684208,-0.05173594895206868,False
CAKE,2013-07-19,2013,1,0,0.30768979764553017,89,True,-33.21052631578959,-0.1294502277385866,False
CAKE,2021-03-19,2021,5,20,1.0607920946361356,34,True,4.75,-0.443085547509642,True
CALM,2014-10-03,2014,1,0,0.5207262098453362,3,True,40.68421052631584,-0.26850331708845165,False
CALM,2022-03-16,2022,1,0,0.36263418499430244,13,True,62.0,-0.24429635160323582,False
CALM,2022-04-21,2022,3,10,0.5897941833792646,105,True,-25.0,-0.17352383318020592,False
CALM,2025-01-29,2025,1,0,0.6506990853655554,120,True,-23.684210526315837,-0.3687037700184642,True
CALX,2013-10-04,2013,1,0,0.5339806667989158,10,True,83.75,-0.43010754105853455,True
CALX,2021-04-30,2021,2,5,0.7576891876240499,116,True,-86.39473684210498,-0.45257453940309555,True
CALX,2021-06-28,2021,1,0,0.5349420174381039,94,True,-10.842105263157464,-0.576131151543289,True
CALX,2021-08-10,2021,1,0,0.25508786725235977,100,True,112.5,-0.5958484531514923,True
CALX,2021-10-06,2021,1,0,0.367679683829756,60,True,139.60526315789502,-0.5958484531514923,True
CALY,2014-03-31,2014,1,0,0.45733995043147835,1,True,60.57894736842127,-0.3300248289700074,True
CALY,2018-05-23,2018,6,25,0.29632818602258815,89,True,-8.375,-0.40480996966471305,True
CALY,2018-08-03,2018,2,5,0.5007643752485784,39,True,46.88815789473665,-0.40480996966471305,True
CALY,2018-09-24,2018,5,20,0.4299898341441315,4,False,36.26315789473665,-0.40480996966471305,True
CAR,2013-01-28,2013,14,85,0.6917755179461011,204,True,-144.1973684210525,-0.010294609486485418,False
CAR,2014-08-21,2014,1,0,0.5236183751096124,2,True,83.52631578947376,-0.32395591491981957,True
CAR,2021-03-12,2021,9,45,1.0043668428521002,163,True,-60.5,-0.588207312801517,True
CARG,2024-12-23,2024,3,10,0.4270956718341896,24,True,64.81578947368416,-0.3787915904315161,True
CARR,2021-08-09,2021,5,20,0.4241925327078082,14,False,104.75,-0.3497073927741662,True
CASH,2006-12-12,2006,24,145,0.20550769429373106,259,True,-119.69078947368416,-0.615493584057255,True
CASH,2013-11-18,2013,1,0,0.3928340012425382,84,True,52.44736842105249,-0.24692280746511563,False
CASH,2014-03-10,2014,3,10,0.32155073212167107,9,False,106.26315789473665,-0.24692280746511563,False
CASH,2016-09-28,2016,16,80,0.3408660145753102,72,False,-1.605263157895024,-0.39268564381322846,True
CASH,2024-11-06,2024,2,5,0.49814658177241977,19,True,126.26315789473665,-0.20707254837062272,False
CASY,2013-11-25,2013,1,0,0.19180021661460134,8,True,9.828947368421268,-0.13913380914966034,False
CASY,2024-07-23,2024,1,0,0.32050666500792,87,True,-58.57894736842081,-0.11386494368949418,False
CASY,2024-08-27,2024,1,0,0.24265196942667377,116,True,9.0,-0.14423557378994423,False
CASY,2024-11-20,2024,3,10,0.2311944901979044,112,True,68.26315789473665,-0.07778247540531691,False
CASY,2025-04-03,2025,1,0,0.1928749897608084,113,True,99.5,-0.08450995370135417,False
CASY,2025-06-24,2025,8,45,0.26075917171666285,162,True,20.697368421052488,-0.01228478764410712,False
CASY,2025-11-28,2025,1,0,0.3059992718019777,113,True,99.5,-0.16072308660405565,False
CASY,2026-02-04,2026,13,70,0.26095780056187223,88,True,80.15789473684254,-0.1502270202758027,False
CAT,2007-06-28,2007,1,0,0.3108914400952649,14,True,36.78947368421052,-0.2743563864323423,False
CAT,2011-01-31,2011,3,10,0.37935319583825566,62,True,19.90789473684208,-0.3861192019760913,True
CAT,2011-03-29,2011,1,0,0.4016770654409727,22,True,90.36842105263167,-0.3861192019760913,True
CAT,2014-06-11,2014,3,10,0.2782492016570519,24,True,37.776315789473756,-0.28007440237644576,False
CAT,2017-09-05,2017,20,95,0.2524098694747141,95,False,-11.315789473684163,-0.21880575113402023,False
CAT,2020-11-13,2020,17,125,0.5132377048113201,125,False,-3.2894736842108614,-0.22401255018948896,False
CAT,2026-02-19,2026,2,5,0.837342075661595,90,True,-20.065789473684163,-0.2636285260949516,False
CAT,2026-06-15,2026,2,5,0.49917243651142185,10,True,28.421052631579187,-0.2636285260949516,False
CAVA,2024-05-22,2024,1,0,1.3240848695802563,119,True,-76.30263157894751,-0.4993910938022166,True
CB,2019-08-09,2019,1,0,0.23743095403997794,39,True,16.921052631578732,-0.41147811106424603,True
CB,2024-01-30,2024,8,45,0.19907447406227297,163,True,-109.3486842105267,-0.11483880308613914,False
CB,2024-10-16,2024,1,0,0.21154390368442755,115,True,-54.73684210526335,-0.11761924695994219,False
CBOE,2013-04-11,2013,1,0,0.2655974175025866,79,True,-23.14473684210543,-0.11447665911237992,False
CBOE,2013-08-05,2013,5,20,0.44788666030279045,133,True,-26.223684210526244,-0.16901655658696146,False
CBOE,2013-12-04,2013,2,10,0.2669547892101529,69,True,46.0,-0.19934871674248578,False
CBOE,2014-02-18,2014,1,0,0.19572410676246887,19,True,174.15789473684208,-0.19934871674248578,False
CBOE,2017-06-26,2017,29,150,0.2234481322653814,147,False,-12.197368421052488,-0.3250586411607047,True
CBOE,2021-08-26,2021,3,10,0.26897182353626725,47,True,3.2631578947366506,-0.2177061349594931,False
CBOE,2021-10-22,2021,1,0,0.24197148391334022,7,True,80.5,-0.2177061349594931,False
CBOE,2023-11-09,2023,5,20,0.27777557912885187,71,True,-45.93421052631584,-0.14478750728300216,False
CBOE,2024-01-24,2024,1,0,0.32935708397198815,21,True,74.7236842105267,-0.14478750728300216,False
CBOE,2026-04-06,2026,5,35,0.22899934843123626,27,False,34.57894736842081,-0.36734324124149886,True
CBRE,2006-04-04,2006,3,25,0.5798852464104951,17,False,-2.0,-0.30572306795666715,True
CBRE,2011-02-22,2011,10,45,0.5141625923123279,42,False,56.48684210526312,-0.5696969897415471,True
CBRE,2018-01-29,2018,1,0,0.23146422634180674,118,True,-21.881578947368325,-0.2468987648181108,False
CBRE,2021-09-16,2021,5,25,0.24173583676152988,76,True,89.0,-0.382139622481245,True
CBRL,2010-05-07,2010,1,0,0.4343146098216497,118,True,-66.22368421052624,-0.17936105944314706,False
CBRL,2013-07-12,2013,1,0,0.5833238561015444,95,True,70.7894736842104,-0.19319930373491012,False
CBRL,2013-11-25,2013,1,0,0.3667385336929543,0,False,139.34210526315792,-0.19319930373491012,False
CBSH,2018-08-24,2018,1,0,0.21833669860655935,7,True,42.73684210526335,-0.21311133571195717,False
CBT,2011-03-29,2011,2,5,0.42044377269393807,5,False,40.8552631578948,-0.5085220434670875,True
CBT,2013-12-10,2013,6,25,0.3242839772872408,129,True,-55.118421052631675,-0.336818078617773,True
CBT,2021-04-26,2021,4,25,0.38755729611782397,28,True,22.98684210526335,-0.25332830872196566,False
CBT,2021-07-07,2021,1,0,0.2868975291626601,97,True,9.25,-0.1406152964978662,False
CBU,2010-04-23,2010,4,15,0.6061203715613495,4,False,70.34210526315792,-0.18950543737286352,False
CBU,2016-09-21,2016,4,15,0.2753540316363814,72,True,-15.421052631579187,-0.20315706439865722,False
CBU,2016-12-30,2016,2,5,0.5602624944260515,2,False,34.71052631578959,-0.20315706439865722,False
CBU,2021-04-26,2021,2,5,0.3247437803220592,25,True,69.67105263157828,-0.1867427645635773,False
CC,2017-09-08,2017,5,20,0.5097291192876299,35,True,141.0526315789475,-0.23983952679321197,False
CCI,2006-06-22,2006,3,10,0.2229604220263941,57,True,98.0,-0.13511999208872738,False
CCI,2010-02-03,2010,1,0,0.2564890749431823,28,True,47.0,-0.12512532910918195,False
CCI,2012-12-27,2012,3,20,0.23669595164271406,94,True,-43.73684210526335,-0.15594849525764254,False
CCI,2016-07-19,2016,1,0,0.27881134471760904,0,False,62.89473684210543,-0.17396114786309058,False
CCK,2007-03-27,2007,3,10,0.33189882191922093,79,True,-53.86842105263156,-0.21449578426760385,False
CCK,2011-04-19,2011,1,0,0.28151539250464896,21,True,31.368421052631675,-0.2886622119195288,False
CCK,2020-12-07,2020,1,0,0.44012918721059924,104,True,-71.5,-0.14312133746996059,False
CCL,2010-04-30,2010,1,0,0.4333418143983532,1,True,48.276315789473756,-0.28758231294013814,False
CCL,2017-06-09,2017,7,45,0.20680168961632162,160,True,-100.59210526315792,-0.1996866542893979,False
CCOI,2006-04-26,2006,4,15,1.118125462692939,135,True,-70.13157894736844,-0.001323564021189605,False
CCOI,2013-05-08,2013,1,0,0.3782313441811602,120,True,-72.82894736842127,-0.04641349033220321,False
CCOI,2013-08-30,2013,18,115,0.2296406826756745,112,False,43.92105263157873,-0.2927457485424315,False
CCS,2017-04-05,2017,4,30,0.20235279973469078,149,True,-66.30263157894751,-0.04054072366446437,False
CCS,2021-04-26,2021,1,0,0.5627075687179126,25,True,35.855263157895024,-0.2829037716274193,False
CDE,2006-03-28,2006,5,20,0.4813084078793073,15,False,79.14473684210526,-0.464043384042358,True
CDE,2025-10-30,2025,1,0,2.277778003694864,81,True,-11.855263157895024,-0.4778673515232179,True
CDNS,2017-08-14,2017,1,0,0.24111330316200275,114,True,20.078947368420813,-0.21724892857395706,False
CDNS,2017-10-10,2017,8,45,0.3027318588906138,74,True,9.75,-0.21724892857395706,False
CDNS,2023-12-21,2023,1,0,0.22301614755272925,61,True,49.131578947368325,-0.2353159675575821,False
CDNS,2024-03-06,2024,1,0,0.2734715526531406,72,True,26.421052631579187,-0.2609801124467601,False
CDP,2005-10-04,2005,1,0,0.3377243494808604,113,True,-40.17105263157896,-0.14516090809388427,False
CDW,2014-06-18,2014,3,15,0.39955687743911183,133,True,-77.5394736842104,-0.06926398234709252,False
CDW,2017-04-27,2017,1,0,0.34368573983872386,115,True,22.368421052631675,-0.0645802608119308,False
CDW,2017-06-23,2017,1,0,0.2382568826365501,118,True,11.73684210526335,-0.037996479873369626,False
CDW,2017-10-03,2017,1,0,0.195586640056169,83,True,67.0,-0.10914696584871164,False
CDW,2018-06-07,2018,3,10,0.22666084179464652,124,True,49.28947368421041,-0.2150671114836371,False
CDW,2019-12-17,2019,6,25,0.3340380403639438,6,False,56.368421052631675,-0.4483414648358016,True
CDW,2021-08-11,2021,1,0,0.25161207114879014,101,True,33.21052631578914,-0.24619737016971643,False
CE,2007-06-26,2007,2,5,0.5497014523959163,120,True,-44.01315789473688,-0.23697584048920872,False
CE,2019-11-07,2019,1,0,0.22945200380052633,13,True,35.94736842105249,-0.5332946605734963,True
CELH,2020-12-21,2020,1,0,2.7216216973791676,114,True,-60.57894736842127,-0.5058579392129345,True
CELH,2021-07-07,2021,11,90,0.3441994418838181,86,False,170.0526315789475,-0.6253354361996932,True
CENT,2016-08-09,2016,1,0,0.9469964141220797,117,True,-58.64473684210543,-0.14194299719924663,False
CENTA,2009-10-02,2009,1,0,0.31403948543572935,2,True,104.25,-0.2745097810055187,False
CENTA,2016-08-24,2016,1,0,0.780131563869187,110,True,-63.75,-0.11761061043126686,False
CENX,2014-07-24,2014,12,65,0.4971475268046983,88,True,9.631578947368325,-0.8334405220321149,True
CENX,2026-03-19,2026,3,15,0.8806819031553832,51,True,58.93421052631584,-0.39653915914238813,True
CF,2007-02-01,2007,10,55,1.0210879907731165,167,True,-116.53947368421052,-0.09014346121409633,False
CF,2008-04-18,2008,7,50,1.046211078764303,41,False,174.0,-0.7672552653962019,True
CF,2022-04-11,2022,4,15,0.7376547822141164,95,True,-49.57236842105249,-0.42965126161124667,True
CFG,2017-01-05,2017,2,5,0.8577388869684852,37,True,56.05921052631584,-0.18237984251548167,False
CFG,2021-03-03,2021,1,0,0.7669543404114034,52,True,-2.394736842104976,-0.18801723122094538,False
CFR,2013-08-09,2013,2,10,0.20983449336801807,113,True,-61.05921052631584,-0.08008398253475069,False
CFR,2016-12-30,2016,7,40,0.4200079936167431,112,True,-34.5,-0.16685929621687512,False
CG,2017-09-14,2017,1,0,0.4570823583110335,96,True,12.947368421052488,-0.20963544426975145,False
CG,2018-02-07,2018,1,0,0.21427737070720365,120,True,15.131578947368325,-0.3520746377545678,True
CG,2021-04-28,2021,6,50,0.6458328694021627,139,True,-44.7236842105267,-0.4852094296295356,True
CG,2021-10-25,2021,5,20,0.3376558024142209,14,False,118.36842105263167,-0.4852094296295356,True
CGNX,2016-12-15,2016,14,100,0.5443012171947621,218,True,-94.18421052631584,-0.3006983883939518,True
CGNX,2017-09-12,2017,12,55,0.4034858782748645,50,False,47.105263157895024,-0.39503633692010887,True
CHD,2007-01-12,2007,12,75,0.24752933029436086,78,True,2.2302631578947967,-0.1665238531980534,False
CHD,2011-05-11,2011,1,0,0.25602198533485065,109,True,-36.17105263157896,-0.048731728918071426,False
CHD,2012-05-30,2012,7,40,0.24161891951247472,33,False,49.8947368421052,-0.14351835705827887,False
CHD,2015-02-27,2015,1,0,0.2611640486026059,119,True,-14.592105263157919,-0.13274828434583974,False
CHDN,2013-06-20,2013,1,0,0.2149887211172996,113,True,-67.34210526315792,-0.05017731562675254,False
CHDN,2015-10-22,2015,1,0,0.2364082783914585,11,True,155.0526315789475,-0.20785450376961878,False
CHDN,2017-10-17,2017,1,0,0.2485065252218721,98,True,-75.36842105263167,-0.1446769727425088,False
CHDN,2017-11-29,2017,13,75,0.2967835719050089,118,True,-20.10526315789457,-0.2725317988499276,False
CHDN,2018-06-21,2018,3,10,0.32331528052352,19,True,96.7894736842104,-0.2665088693573564,False
CHDN,2020-02-24,2020,1,0,0.27068545325961013,120,True,-32.5,-0.1426755439451899,False
CHE,2010-04-01,2010,1,0,0.2408287757900578,53,True,-13.32894736842104,-0.14889075536047547,False
CHE,2015-04-13,2015,3,10,0.21415292175202238,82,True,19.84210526315792,-0.16647084807880386,False
CHE,2015-11-27,2015,2,5,0.23810282394318616,2,False,131.5526315789475,-0.20425006450291594,False
CHE,2017-03-29,2017,3,25,0.32718762399456813,50,True,28.35526315789457,-0.11166736835286051,False
CHE,2017-07-17,2017,1,0,0.24116652131776029,120,True,5.0,-0.027015272547806557,False
CHE,2018-06-21,2018,1,0,0.36121306483907833,21,True,36.631578947368325,-0.1919844642357731,False
CHE,2019-08-23,2019,3,10,0.31330192745864704,122,True,-42.0,-0.30633748142915995,True
CHEF,2025-02-26,2025,2,5,0.5802131576687235,107,True,-17.493421052631675,-0.20361726344202324,False
CHTR,2011-04-19,2011,3,10,0.6548805702332567,65,True,-43.09210526315792,-0.2960669226227445,False
CHTR,2013-11-25,2013,1,0,0.19209934724486066,104,True,83.5,-0.03227421759348692,False
CHTR,2020-01-24,2020,1,0,0.2445623019179639,120,True,-68.02631578947376,0.0,False
CHWY,2021-01-14,2021,7,30,1.3772292482689092,20,False,59.2763157894733,-0.48218048849722084,True
CI,2007-06-07,2007,3,15,0.29084595177300354,128,True,-54.84210526315792,-0.3957414226508291,True
CI,2013-03-12,2013,5,25,0.33924301169706794,130,True,-58.026315789473756,-0.13171919345759164,False
CI,2013-07-19,2013,8,40,0.3771721772312404,127,True,-72.72368421052624,-0.1603427298833734,False
CI,2015-04-27,2015,4,40,0.41208061985981104,42,True,64.1513157894733,-0.26394536654624146,False
CI,2015-07-29,2015,2,5,0.33815760331920797,15,True,32.76315789473665,-0.16218586793833434,False
CI,2017-09-12,2017,10,90,0.20847990147938145,94,True,-2.3552631578945693,-0.27487314155720366,False
CI,2018-12-04,2018,1,0,0.2452982576814009,0,False,38.35526315789457,-0.3319614975999524,True
CIEN,2006-03-28,2006,2,5,1.2172130621220547,0,False,99.375,-0.4156324324019408,True
CIEN,2024-12-05,2024,3,10,0.48743824782224077,31,True,17.815789473684163,-0.45508250322158916,True
CIEN,2025-02-05,2025,1,0,1.0117981409247672,1,True,63.144736842104976,-0.42547252553680026,True
CIEN,2025-11-13,2025,3,10,1.4337092642453122,124,True,-54.855263157895024,-0.4415369423282419,True
CIEN,2026-03-19,2026,9,50,2.0252234330595895,51,True,41.03947368421086,-0.47309410667115226,True
CINF,2012-03-19,2012,1,0,0.31244962400807896,107,True,-32.0,-0.03534716356655465,False
CINF,2013-03-05,2013,8,40,0.212538708066075,159,True,-74.85526315789502,-0.08814215099521994,False
CINF,2019-08-09,2019,1,0,0.3245833888697729,39,True,48.5,-0.5811720909680467,True
CINF,2021-05-10,2021,1,0,0.6408321890277895,120,True,-82.5,-0.12338462650688031,False
CL,2013-05-15,2013,1,0,0.20779372893656123,116,True,-31.065789473684163,-0.08268657650119349,False
CLF,2007-03-20,2007,9,60,0.7041898947523475,144,True,-80.0526315789474,-0.2795093280490034,False
CLF,2008-06-11,2008,4,15,0.9459440789687876,13,False,113.80921052631584,-0.8983789701284806,True
CLF,2011-02-07,2011,5,20,0.4598361586068196,112,True,-56.67105263157896,-0.5219294794373619,True
CLF,2020-12-21,2020,7,40,1.4298247096354406,159,True,-77.0263157894733,-0.37701772485418894,True
CLF,2021-08-11,2021,2,5,0.5493380685766394,2,False,100.43421052631584,-0.3726780577108776,True
CLH,2008-08-21,2008,1,0,0.38582820725652045,5,True,100.78947368421052,-0.5038647304713768,True
CLH,2011-04-05,2011,2,5,0.4537118949484522,83,True,-33.65789473684208,-0.18391206880060285,False
CLH,2011-07-22,2011,1,0,0.35817105680636696,119,True,29.026315789473756,-0.2594435250482041,False
CLH,2011-12-06,2011,3,15,0.24982175546777152,53,True,117.92105263157896,-0.3291607709790434,True
CLH,2012-02-03,2012,5,30,0.24358495298374883,13,False,74.36842105263167,-0.3291607709790434,True
CLH,2023-08-15,2023,3,10,0.2975347857081734,129,True,-57.68421052631584,-0.03399143716464659,False
CLH,2024-06-14,2024,3,10,0.2571542120359609,94,True,-6.434210526315837,-0.30862980380415916,True
CLH,2024-11-06,2024,1,0,0.23564130844392306,3,True,122.0,-0.30786772375874016,True
CLX,2013-03-19,2013,5,20,0.1941946386602884,24,True,77.77631578947376,-0.08705817731659538,False
CLX,2020-05-27,2020,5,30,0.3841746051841082,48,True,36.40789473684208,-0.24273143041818457,False
CMC,2006-03-28,2006,2,5,0.5968524141630149,30,True,9.76973684210526,-0.3859804602017607,True
CMC,2014-01-02,2014,2,10,0.40171036220053113,10,False,66.9736842105267,-0.19071666448614022,False
CMC,2022-04-21,2022,3,10,0.3523197027822347,130,True,0.0,-0.04682666145877257,False
CMC,2026-02-26,2026,1,0,0.3081539548464862,74,True,22.7763157894733,-0.22433878980074784,False
CMCSA,2013-11-25,2013,9,55,0.2347076365235763,169,True,35.07894736842081,-0.10130708546984868,False
CME,2013-08-16,2013,1,0,0.2708925315289774,86,True,107.15789473684208,-0.17840871666644753,False
CME,2014-12-08,2014,1,0,0.28454298225153196,66,True,-47.381578947368325,-0.11798090643271375,False
CME,2015-02-20,2015,3,15,0.3137355564377884,103,True,-44.71052631578959,-0.14393277390687897,False
CME,2017-02-22,2017,2,5,0.20282342130469333,81,True,78.07894736842081,-0.057046477119847006,False
CME,2017-12-06,2017,2,5,0.2555326349033664,124,True,-4.559210526315837,-0.07937956680553604,False
CME,2018-01-22,2018,6,25,0.32816269031082146,94,True,96.0,-0.07937956680553604,False
CME,2018-11-27,2018,1,0,0.1827056008292678,0,False,201.5789473684208,-0.1476792370344453,False
CME,2025-03-13,2025,5,55,0.23080081980630296,55,False,13.48684210526335,-0.10130755939520109,False
CMG,2007-07-03,2007,3,10,0.4771930143773724,122,True,-59.6973684210526,-0.5701627579252544,True
CMG,2007-11-08,2007,2,5,0.5589674731013434,32,True,85.76315789473688,-0.5701627579252544,True
CMG,2010-06-17,2010,2,5,0.6896628155889193,116,True,-43.79605263157896,-0.17834790540414813,False
CMG,2010-11-15,2010,6,25,0.6495059122378586,134,True,-33.96710526315792,-0.08182565769394357,False
CMG,2011-07-27,2011,1,0,0.4822264619424883,120,True,-23.881578947368325,-0.21341295229837853,False
CMG,2011-11-03,2011,1,0,0.2588586375245232,110,True,102.5,-0.4635785287710713,True
CMG,2012-02-15,2012,10,50,0.1894329903715546,40,False,121.7105263157896,-0.4635785287710713,True
CMG,2013-11-14,2013,8,35,0.4498347065788364,85,True,-24.243421052631675,-0.22123020838839824,False
CMI,2007-04-03,2007,15,100,0.2362345175464835,135,True,68.81578947368416,-0.39055480837905177,True
CMI,2010-04-30,2010,2,5,0.6267186965027389,123,True,-67.44078947368416,-0.06762633915924998,False
CMI,2011-01-31,2011,3,10,0.3085103011387671,62,True,17.473684210526244,-0.330521667098139,True
CMI,2017-07-10,2017,2,5,0.2058214255308819,124,True,-69.7894736842104,-0.2688759919348429,False
CMI,2021-03-05,2021,5,20,0.26342574572761857,6,False,100.25,-0.1953773333336678,False
CMI,2025-12-05,2025,1,0,0.5784369335087591,109,True,-60.05263157894751,-0.19666455398535498,False
